Word	Declension	Gender	TotFreq	Declined	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15
silentium:Abl.Sg	2	n	125	silentiō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō
silentium:Nom.Pl	2	n	125	silentia	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a
silentium:Acc.Sg	2	n	125	silentium	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um
silentium:Dat.Pl	2	n	125	silentiīs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	ēs	ōrum
silva:Nom.Sg	1	f	341	silva	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a
silva:Abl.Pl	1	f	341	silvīs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs
silva:Dat.Sg	1	f	341	silvae	ae	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a
silva:Acc.Pl	1	f	341	silvās	ās	ās	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō
silva:Gen.Sg	1	f	341	silvae	ae	ae	is	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs
silva:Gen.Pl	1	f	341	silvārum	ārum	am	am	am	am	am	am	am	am	am	um	um	um	um	um	um
silva:Abl.Sg	1	f	341	silvā	ā	am	am	am	am	am	am	am	am	am	um	um	um	um	um	um
silva:Nom.Pl	1	f	341	silvae	ae	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a
silva:Acc.Sg	1	f	341	silvam	am	am	am	am	am	am	am	am	am	am	um	um	um	um	um	um
silva:Dat.Pl	1	f	341	silvīs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs
simulacrum:Nom.Sg	2	n	66	simulācrum	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um
simulacrum:Abl.Pl	2	n	66	simulācrīs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs
simulacrum:Dat.Sg	2	n	66	simulācrō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō
simulacrum:Acc.Pl	2	n	66	simulācra	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a
simulacrum:Gen.Sg	2	n	66	simulācrī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī
simulacrum:Gen.Pl	2	n	66	simulācrōrum	ōrum	ōrum	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō
simulacrum:Abl.Sg	2	n	66	simulācrō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō
simulacrum:Nom.Pl	2	n	66	simulācra	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a
simulacrum:Acc.Sg	2	n	66	simulācrum	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um
simulacrum:Dat.Pl	2	n	66	simulācrīs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs
sinus:Nom.Sg	4	m	181	sinus	us	us	us	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ū	ū
sinus:Abl.Pl	4	m	181	sinibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
sinus:Dat.Sg	4	m	181	sinuī	uī	uī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ū	ū
sinus:Acc.Pl	4	m	181	sinūs	ūs	us	us	us	a	a	a	a	a	a	a	a	a	a	a	a
sinus:Gen.Sg	4	m	181	sinūs	ūs	us	us	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ū	ū
sinus:Gen.Pl	4	m	181	sinuum	uum	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um
sinus:Abl.Sg	4	m	181	sinū	ū	ū	ū	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ū
sinus:Nom.Pl	4	m	181	sinūs	ūs	us	us	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ū	ū
sinus:Acc.Sg	4	m	181	sinum	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um
sinus:Dat.Pl	4	m	181	sinibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
sitis:Nom.Sg	3	f	75	sitis	is	uum	ubus													
sitis:Abl.Pl	3	f	75																	
sitis:Dat.Sg	3	f	75	sitī	ī	ibus		ō												
sitis:Acc.Pl	3	f	75																	
sitis:Gen.Sg	3	f	75	sitis	is	ibus		ō												
sitis:Gen.Pl	3	f	75																	
sitis:Abl.Sg	3	f	75	site	e		e													
sitis:Nom.Pl	3	f	75																	
sitis:Acc.Sg	3	f	75	sitem	em	uum	ubus													
sitis:Dat.Pl	3	f	75																	
sol:Nom.Sg	3	m	312	sōl																
sol:Abl.Pl	3	m	312	sōlibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
sol:Dat.Sg	3	m	312	sōlī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ū	
sol:Acc.Pl	3	m	312	sōlēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
sol:Gen.Sg	3	m	312	sōlis	is	is	is	is	a	a	a	a	a	a	a	a	a	a	a	a
sol:Gen.Pl	3	m	312	sōlum	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um
sol:Abl.Sg	3	m	312	sōle	e	e	e	e	e	e	e	e	e	e	ō	ō	ō	ō	ō	ō
sol:Nom.Pl	3	m	312	sōlēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
sol:Acc.Sg	3	m	312	sōlem	em	em	em	em	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō
sol:Dat.Pl	3	m	312	sōlibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
solum:Nom.Sg	2	n	165	solum	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um
solum:Abl.Pl	2	n	165	solīs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	a	a
solum:Dat.Sg	2	n	165	solō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō
solum:Acc.Pl	2	n	165	sola	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a
solum:Gen.Sg	2	n	165	solī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ū	
solum:Gen.Pl	2	n	165	solōrum	ōrum	ōrum	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō
solum:Abl.Sg	2	n	165	solō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō
solum:Nom.Pl	2	n	165	sola	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a
solum:Acc.Sg	2	n	165	solum	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um
solum:Dat.Pl	2	n	165	solīs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	a	a
somnus:Nom.Sg	2	m	200	somnus	us	us	us	us	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	a	a
somnus:Abl.Pl	2	m	200	somnīs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	a	a
somnus:Dat.Sg	2	m	200	somnō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō
somnus:Acc.Pl	2	m	200	somnōs	ōs	em	am	am	am	am	am	am	am	am	um	um	um	um	um	um
somnus:Gen.Sg	2	m	200	somnī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	a	a
somnus:Gen.Pl	2	m	200	somnōrum	ōrum	ōrum	ōrum	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs
somnus:Abl.Sg	2	m	200	somnō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō
somnus:Nom.Pl	2	m	200	somnī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	es	īs
somnus:Acc.Sg	2	m	200	somnum	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um
somnus:Dat.Pl	2	m	200	somnīs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	a	a
sonitus:Nom.Sg	4	m	54	sonitus	us	us	us	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ū
sonitus:Abl.Pl	4	m	54	sonitibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
sonitus:Dat.Sg	4	m	54	sonituī	uī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ū
sonitus:Acc.Pl	4	m	54	sonitūs	ūs	us	us	us	a	a	a	a	a	a	a	a	a	a	a	a
sonitus:Gen.Sg	4	m	54	sonitūs	ūs	us	us	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ū
sonitus:Gen.Pl	4	m	54	sonituum	uum	uum														
sonitus:Abl.Sg	4	m	54	sonitū	ū	ū	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	a	a
sonitus:Nom.Pl	4	m	54	sonitūs	ūs	us	us	us	a	a	a	a	a	a	a	a	a	a	a	a
sonitus:Acc.Sg	4	m	54	sonitum	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um
sonitus:Dat.Pl	4	m	54	sonitibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
sonus:Nom.Sg	2	m	97	sonus	us	us	us	us	a	a	a	a	a	a	a	a	a	a	a	a
sonus:Abl.Pl	2	m	97	sonīs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	a	a
sonus:Dat.Sg	2	m	97	sonō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō
sonus:Acc.Pl	2	m	97	sonōs	ōs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
sonus:Gen.Sg	2	m	97	sonī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	a	a
sonus:Gen.Pl	2	m	97	sonōrum	ōrum	ōrum	ōrum	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	a	a
sonus:Abl.Sg	2	m	97	sonō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō
sonus:Nom.Pl	2	m	97	sonī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	a	a
sonus:Acc.Sg	2	m	97	sonum	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um
sonus:Dat.Pl	2	m	97	sonīs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	a	a
soror:Nom.Sg	3	f	168	soror																
soror:Abl.Pl	3	f	168	sorōribus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
soror:Dat.Sg	3	f	168	sorōrī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ū	ū
soror:Acc.Pl	3	f	168	sorōrēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
soror:Gen.Sg	3	f	168	sorōris	is	is	is	īs	a	a	a	a	a	a	a	a	a	a	a	a
soror:Gen.Pl	3	f	168	sorōrum	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um
soror:Abl.Sg	3	f	168	sorōre	e	e	e	e	e	e	e	e	e	e	e	ō	ō	ō	ō	ō
soror:Nom.Pl	3	f	168	sorōrēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
soror:Acc.Sg	3	f	168	sorōrem	em	em	em	em	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō
soror:Dat.Pl	3	f	168	sorōribus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
sors:Nom.Sg	3	f	160	sors																
sors:Abl.Pl	3	f	160	sortibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
sors:Dat.Sg	3	f	160	sortī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	a	a
sors:Acc.Pl	3	f	160	sortēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
sors:Gen.Sg	3	f	160	sortis	is	is	is	is	a	a	a	a	a	a	a	a	a	a	a	a
sors:Gen.Pl	3	f	160	sortium	ium	e	e	e	e	e	e	e	e	e	ō	ō	ō	ō	ō	ō
sors:Abl.Sg	3	f	160	sorte	e	e	e	e	e	e	e	e	e	e	ō	ō	ō	ō	ō	ō
sors:Nom.Pl	3	f	160	sortēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
sors:Acc.Sg	3	f	160	sortem	em	em	em	em	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō
sors:Dat.Pl	3	f	160	sortibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
spatium:Nom.Sg	2	n	310	spatium	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um
spatium:Abl.Pl	2	n	310	spatiīs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs
spatium:Dat.Sg	2	n	310	spatiō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō
spatium:Acc.Pl	2	n	310	spatia	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a
spatium:Gen.Sg	2	n	310	spatiī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	um	um
spatium:Gen.Pl	2	n	310	spatiōrum	ōrum	ōrum	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
spatium:Abl.Sg	2	n	310	spatiō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō
spatium:Nom.Pl	2	n	310	spatia	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a
spatium:Acc.Sg	2	n	310	spatium	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um
spatium:Dat.Pl	2	n	310	spatiīs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs
species:Nom.Sg	5	f	276	speciēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
species:Abl.Pl	5	f	276	speciēbus	ēbus	ēbus	ēs	ēs	ēs	ēs	ēī	ēī	ōrum	ō	ō	ō	ō	ō	ō	ō
species:Dat.Sg	5	f	276	speciēī	ēī	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
species:Acc.Pl	5	f	276	speciēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
species:Gen.Sg	5	f	276	speciēī	ēī	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
species:Gen.Pl	5	f	276	speciērum	ērum	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
species:Abl.Sg	5	f	276	speciē	ē	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
species:Nom.Pl	5	f	276	speciēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
species:Acc.Sg	5	f	276	speciem	em	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
species:Dat.Pl	5	f	276	speciēbus	ēbus	ēbus	ēs	ēs	ēs	ēs	ēs	ēs	ēī	ēī	īs	īs	īs	īs	ēs	ēs
specus:Nom.Sg	4	m	59	specus	us	us	ī	ī	ī	ī	ī	ī	ī	ī	ī	ū	uum		ēs	ēs
specus:Abl.Pl	4	m	59	specubus	ubus						ū			ium	a	ī	ī	ī	ibus	ibus
specus:Dat.Sg	4	m	59	specuī	uī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ōs	ōrum
specus:Acc.Pl	4	m	59	specūs	ūs	us	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ū	
specus:Gen.Sg	4	m	59	specūs	ūs	us	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ū
specus:Gen.Pl	4	m	59	specuum	uum	uum			ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ū	
specus:Abl.Sg	4	m	59	specū	ū						ū			e	a	ī	ī	ī	ī	ū
specus:Nom.Pl	4	m	59	specūs	ūs	us	us	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ū
specus:Acc.Sg	4	m	59	specum	um	um	um	ēs	ēs	em	ū	ū	um			uum	uum		ēs	ēs
specus:Dat.Pl	4	m	59	specubus	ubus						ū	uum	um			ōrum	ō	ō	uum	um
spes:Nom.Sg	5	f	557	spēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
spes:Abl.Pl	5	f	557	spēbus	ēbus	ēbus	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
spes:Dat.Sg	5	f	557	speī	eī	e	e	e												
spes:Acc.Pl	5	f	557	spēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
spes:Gen.Sg	5	f	557	speī	eī	e	e	e												
spes:Gen.Pl	5	f	557	spērum	ērum	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
spes:Abl.Sg	5	f	557	spē	ē	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
spes:Nom.Pl	5	f	557	spēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
spes:Acc.Sg	5	f	557	spem	em	em	em	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
spes:Dat.Pl	5	f	557	spēbus	ēbus	ē	ēs	ēs	ēs	ēs	ēs	ēs	ēī	us	īs	ō	ō	ō	ō	ō
spiritus:Nom.Sg	4	m	181	spīritus	us	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a
spiritus:Abl.Pl	4	m	181	spīritibus	ibus	uī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	um	um
spiritus:Dat.Sg	4	m	181	spīrituī	uī	uī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	um	um
spiritus:Acc.Pl	4	m	181	spīritūs	ūs	us	us	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	uī	uī
spiritus:Gen.Sg	4	m	181	spīritūs	ūs	us	us	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	uī	uī
spiritus:Gen.Pl	4	m	181	spīrituum	uum	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um
spiritus:Abl.Sg	4	m	181	spīritū	ū	ū	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	uī	uī
spiritus:Nom.Pl	4	m	181	spīritūs	ūs	us	us	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	uī	uī
spiritus:Acc.Sg	4	m	181	spīritum	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um
spiritus:Dat.Pl	4	m	181	spīritibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
spolium:Nom.Sg	2	n	89	spolium	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um
spolium:Abl.Pl	2	n	89	spoliīs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs
spolium:Dat.Sg	2	n	89	spoliō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō
spolium:Acc.Pl	2	n	89	spolia	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a
spolium:Gen.Sg	2	n	89	spoliī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	um	um
spolium:Gen.Pl	2	n	89	spoliōrum	ōrum	ōrum	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
spolium:Abl.Sg	2	n	89	spoliō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō
spolium:Nom.Pl	2	n	89	spolia	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a
spolium:Acc.Sg	2	n	89	spolium	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um
spolium:Dat.Pl	2	n	89	spoliīs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs
spons:Nom.Sg	3	f	58	spōns			e													
spons:Abl.Pl	3	f	58																	
spons:Dat.Sg	3	f	58	spontī	ī	is	a													
spons:Acc.Pl	3	f	58																	
spons:Gen.Sg	3	f	58	spontis	is	is	ium													
spons:Gen.Pl	3	f	58																	
spons:Abl.Sg	3	f	58	sponte	e	e	e	ubus						ū	ū					
spons:Nom.Pl	3	f	58																	
spons:Acc.Sg	3	f	58	spontem	em	is	a							ū	ū					
spons:Dat.Pl	3	f	58																	
status:Nom.Sg	4	m	99	status	us	us	us	us	a	a	a	a	a	a	a	a	a	a	a	a
status:Abl.Pl	4	m	99	statibus	ibus	ibus	uī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	um	um
status:Dat.Sg	4	m	99	statuī	uī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	um	um
status:Acc.Pl	4	m	99	statūs	ūs	us	us	īs	īs	īs	īs	īs	ēī	ēī	īs	īs	īs	īs	īs	īs
status:Gen.Sg	4	m	99	statūs	ūs	us	us	us	a	a	a	a	a	a	a	a	a	a	a	a
status:Gen.Pl	4	m	99	statuum	uum	uum	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	um	um
status:Abl.Sg	4	m	99	statū	ū															
status:Nom.Pl	4	m	99	statūs	ūs	us	a	a	a	a	a	a	a	a	a	a	a	a	a	a
status:Acc.Sg	4	m	99	statum	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um
status:Dat.Pl	4	m	99	statibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
stella:Nom.Sg	1	f	76	stēlla	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a
stella:Abl.Pl	1	f	76	stēllīs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	ēs	ēs
stella:Dat.Sg	1	f	76	stēllae	ae	e	e	e	e	e	e	e	e	e	a	a	a	a	a	a
stella:Acc.Pl	1	f	76	stēllās	ās	ās	ō	ō	e	e	e	e	e	e	a	a	a	a	a	a
stella:Gen.Sg	1	f	76	stēllae	ae	e	e	e	e	e	e	e	e	e	a	a	a	a	a	a
stella:Gen.Pl	1	f	76	stēllārum	ārum	am	am	am	am	ōrum	ōrum	ō	ō	ō	ō	ō	ō	ō	ō	ō
stella:Abl.Sg	1	f	76	stēllā	ā	am	am	am	am	ōrum	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō
stella:Nom.Pl	1	f	76	stēllae	ae	e	e	e	e	e	e	e	e	e	a	a	a	a	a	a
stella:Acc.Sg	1	f	76	stēllam	am	am	am	am	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
stella:Dat.Pl	1	f	76	stēllīs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs
stirps:Nom.Sg	3	f	84	stirps																
stirps:Abl.Pl	3	f	84	stirpibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
stirps:Dat.Sg	3	f	84	stirpī	ī	ū														
stirps:Acc.Pl	3	f	84	stirpēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
stirps:Gen.Sg	3	f	84	stirpis	is	is	is	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	a	a
stirps:Gen.Pl	3	f	84	stirpium	ium	e	e	e	e	e	e	e	e	e	e	a	a	a	a	a
stirps:Abl.Sg	3	f	84	stirpe	e	e	e	e	e	e	e	e	e	e	ae	a	a	a	a	a
stirps:Nom.Pl	3	f	84	stirpēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
stirps:Acc.Sg	3	f	84	stirpem	em	em	em	em	em	am	am	um	um	um	um	um	um	um	um	um
stirps:Dat.Pl	3	f	84	stirpibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
strepitus:Nom.Sg	4	m	55	strepitus	us	ēbus	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
strepitus:Abl.Pl	4	m	55	strepitibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
strepitus:Dat.Sg	4	m	55	strepituī	uī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	a	a
strepitus:Acc.Pl	4	m	55	strepitūs	ūs	ēbus	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
strepitus:Gen.Sg	4	m	55	strepitūs	ūs	ū														
strepitus:Gen.Pl	4	m	55	strepituum	uum	uum														
strepitus:Abl.Sg	4	m	55	strepitū	ū															
strepitus:Nom.Pl	4	m	55	strepitūs	ūs	us	a	a	a	a	a	a	a	a	a	a	a	a	a	a
