Word	Declined	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14
animal:Dat.Pl	animālibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	uī	ibus	ibus	ibus
animus:Nom.Sg	animus	us	us	us	us	us	us	us	us	us	us	us	us	us	us	us
animus:Abl.Pl	animīs	īs	īs	a	us	us	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs
animus:Dat.Sg	animō	ō	ō	e	e	e	e	e	e	e	e	e	e	e	e	e
animus:Acc.Pl	animōs	ōs	ōs	ōs	ōs	ūs	us	us	us	us	us	us	us	us	us	us
animus:Gen.Sg	animī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī
animus:Gen.Pl	animōrum	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum	īs	īs	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum
animus:Abl.Sg	animō	ō	ō	e	e	e	e	e	e	e	e	e	e	e	e	e
animus:Nom.Pl	animī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī
animus:Acc.Sg	animum	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um
animus:Dat.Pl	animīs	īs	īs	a	us	us	a	a	ēī	īs	īs	īs	īs	īs	īs	īs
annus:Nom.Sg	annus	us	us	us	us	us	us	us	us	us	us	us	us	us	us	us
annus:Abl.Pl	annīs	īs	īs	a	a	a	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs
annus:Dat.Sg	annō	ō	ō	e	e	e	e	e	e	e	e	e	e	e	e	e
annus:Acc.Pl	annōs	ōs	ōs	ōs	NULL	ūs	us	us	ēbus	us	us	us	us	us	us	us
annus:Gen.Sg	annī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī
annus:Gen.Pl	annōrum	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum	īs	īs	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum
annus:Abl.Sg	annō	ō	ō	e	e	e	e	e	e	e	e	e	e	e	e	e
annus:Nom.Pl	annī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī
annus:Acc.Sg	annum	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um
annus:Dat.Pl	annīs	īs	īs	a	us	a	īs	īs	ēī	ēī	īs	īs	īs	īs	īs	īs
aqua:Nom.Sg	aqua	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a
aqua:Abl.Pl	aquīs	īs	īs	a	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs
aqua:Dat.Sg	aquae	ae	is	ae	ae	es	es	ae	ae	ae	ae	ae	e	ae	e	e
aqua:Acc.Pl	aquās	ās	ās	uum	ās	ās	ās	ās	ās	ās	ās	ās	ō	ās	ās	ās
aqua:Gen.Sg	aquae	ae	ae	ae	ae	ae	es	ae	ae	ae	ae	ae	e	a	ae	e
aqua:Gen.Pl	aquārum	ārum	ārum	ārum	ārum	ārum	ārum	ārum	ārum	ārum	ārum	uī	ārum	ārum	ārum	ārum
aqua:Abl.Sg	aquā	ā	ā	ā	ā	ā	ā	ā	ā	es	es	es	ae	es	es	es
aqua:Nom.Pl	aquae	ae	ae	a	ae	a	N/A	a	a	a	a	a	a	a	a	a
aqua:Acc.Sg	aquam	am	am	ōrum	um	um	um	um	um	um	um	um	um	um	um	um
aqua:Dat.Pl	aquīs	īs	īs	a	īs	a	is	is	īs	īs	īs	īs	īs	īs	īs	īs
ara:Nom.Sg	āra	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a
ara:Abl.Pl	ārīs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs
ara:Dat.Sg	ārae	ae	ae	a	ae	ae	ae	ae	ae	ae	ae	ae	ae	e	e	e
ara:Acc.Pl	ārās	ās	ās	ās	ās	ās	ās	ās	ās	ās	ās	ās	ās	ās	ās	ā
ara:Gen.Sg	ārae	ae	ae	a	ae	ae	ae	ae	ae	ae	ae	ae	ae	ae	e	e
ara:Gen.Pl	ārārum	ārum	ārum	ārum	īs	ārum	ārum	ā	ārum	ārum	ārum	ārum	ārum	ārum	ārum	ārum
ara:Abl.Sg	ārā	ā	ā	ā	ā	ā	ā	ā	ā	es	es	es	es	es	es	es
ara:Nom.Pl	ārae	ae	ae	a	a	a	a	a	a	a	a	a	a	a	a	a
ara:Acc.Sg	āram	am	am	am	um	um	um	um	um	um	um	um	um	um	um	um
ara:Dat.Pl	ārīs	īs	īs	īs	īs	is	īs	is	īs	īs	īs	īs	ōrum	īs	īs	īs
arbiter:Nom.Sg	arbiter	NULL	ē	ēs	īs	īs	e	ō	ō	ō	ō	ō	ō	am	ōrum	ōrum
arbiter:Abl.Pl	arbitrīs	īs	īs	a	a	a	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs
arbiter:Dat.Sg	arbitrō	ō	ō	e	e	e	e	e	e	e	e	e	e	e	e	e
arbiter:Acc.Pl	arbitrōs	ōs	ōs	us	ūs	us	us	us	ēbus	us	us	us	us	us	us	us
arbiter:Gen.Sg	arbitrī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī
arbiter:Gen.Pl	arbitrōrum	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum	īs	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum
arbiter:Abl.Sg	arbitrō	ō	ō	e	e	e	e	e	e	e	e	e	e	e	e	e
arbiter:Nom.Pl	arbitrī	ī	ī	ī	ī	ī	ī	ī	ū	ī	ī	ī	ī	ī	ī	ī
arbiter:Acc.Sg	arbitrum	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um
arbiter:Dat.Pl	arbitrīs	īs	īs	a	us	a	a	is	īs	ēī	īs	īs	īs	īs	īs	īs
arbitrium:Nom.Sg	arbitrium	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um
arbitrium:Abl.Pl	arbitriīs	īs	īs	a	īs	a	a	īs	īs	īs	īs	īs	īs	īs	īs	īs
arbitrium:Dat.Sg	arbitriō	ō	ō	e	e	e	e	e	e	e	e	e	e	e	e	e
arbitrium:Acc.Pl	arbitria	a	īs	a	a	a	a	a	a	a	a	a	a	a	a	a
arbitrium:Gen.Sg	arbitriī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī
arbitrium:Gen.Pl	arbitriōrum	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum	īs	īs	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum
arbitrium:Abl.Sg	arbitriō	ō	ō	e	e	e	e	e	e	e	e	e	e	e	e	e
arbitrium:Nom.Pl	arbitria	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a
arbitrium:Acc.Sg	arbitrium	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um
arbitrium:Dat.Pl	arbitriīs	īs	īs	a	a	a	us	īs	ēī	īs	īs	īs	īs	īs	īs	īs
arbor:Nom.Sg	arbor	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
arbor:Abl.Pl	arboribus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
arbor:Dat.Sg	arborī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī
arbor:Acc.Pl	arborēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
arbor:Gen.Sg	arboris	is	is	is	is	is	is	is	is	ō	ō	ō	ō	ō	ō	ō
arbor:Gen.Pl	arborum	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um
arbor:Abl.Sg	arbore	e	e	e	e	e	e	e	e	e	e	e	e	e	e	e
arbor:Nom.Pl	arborēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
arbor:Acc.Sg	arborem	em	uum	uum	uum	uum	uum	uum	uum	uum	uum	uum	uum	uum	um	um
arbor:Dat.Pl	arboribus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
arcus:Nom.Sg	arcus	us	us	us	us	us	us	us	us	us	us	us	us	us	us	us
arcus:Abl.Pl	arcubus	ubus	ibus	ibus	uum	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
arcus:Dat.Sg	arcuī	uī	um	ū	um	um	um	um	um	um	ū	um	um	um	um	um
arcus:Acc.Pl	arcūs	ūs	ūs	ūs	us	ūs	us	us	us	us	us	us	us	us	us	us
arcus:Gen.Sg	arcūs	ūs	ūs	us	us	us	us	us	us	us	us	us	us	us	us	us
arcus:Gen.Pl	arcuum	uum	um	um	um	um	um	um	um	um	um	um	um	um	um	um
arcus:Abl.Sg	arcū	ū	ū	ū	ū	ū	ū	ū	ū	ū	ū	ī	ī	ī	ī	ī
arcus:Nom.Pl	arcūs	ūs	ūs	us	us	us	us	us	us	us	us	us	us	us	us	us
arcus:Acc.Sg	arcum	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um
arcus:Dat.Pl	arcubus	ubus	ērum	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
arena:Nom.Sg	arēna	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a
arena:Abl.Pl	arēnīs	īs	īs	a	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs
arena:Dat.Sg	arēnae	ae	ae	e	ae	ae	es	ae	ae	ae	ae	e	ae	e	e	e
arena:Acc.Pl	arēnās	ās	ās	ās	ās	ās	ās	ās	ās	ās	ās	ās	ās	ās	ās	ā
arena:Gen.Sg	arēnae	ae	ae	ae	ae	ae	ae	ae	ae	ae	ae	ae	ae	ae	e	e
arena:Gen.Pl	arēnārum	ārum	ārum	ārum	ārum	ārum	ārum	ārum	ārum	ārum	ārum	ārum	ārum	ārum	ārum	ārum
arena:Abl.Sg	arēnā	ā	ā	ā	ā	ā	ā	ā	ā	es	es	es	es	es	es	es
arena:Nom.Pl	arēnae	ae	ae	a	a	a	a	a	a	a	a	a	a	a	a	a
arena:Acc.Sg	arēnam	am	am	am	am	um	um	um	um	um	um	um	um	um	um	um
arena:Dat.Pl	arēnīs	īs	īs	a	īs	īs	īs	is	īs	īs	īs	īs	īs	īs	īs	īs
argentum:Nom.Sg	argentum	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um
argentum:Abl.Pl	argentīs	īs	īs	a	īs	a	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs
argentum:Dat.Sg	argentō	ō	ō	ō	e	e	e	e	e	e	e	e	e	e	e	e
argentum:Acc.Pl	argenta	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a
argentum:Gen.Sg	argentī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī
argentum:Gen.Pl	argentōrum	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum	īs	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum
argentum:Abl.Sg	argentō	ō	ō	ō	e	e	e	e	e	e	e	e	e	e	e	e
argentum:Nom.Pl	argenta	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a
argentum:Acc.Sg	argentum	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um
argentum:Dat.Pl	argentīs	īs	īs	a	a	a	īs	īs	īs	īs	ēī	īs	īs	īs	īs	īs
arma:Nom.Sg	N/AN/A	N/A	ī	ī	ī	ī	ī	ī	ū	ū	ū	ū	NULL	NULL	NULL	NULL
arma:Abl.Pl	armīs	īs	īs	īs	īs	a	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs
arma:Dat.Sg	N/AN/A	N/A	ī	ī	ī	ī	ī	ī	ī	ū	ū	NULL	NULL	NULL	NULL	NULL
arma:Acc.Pl	arma	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a
arma:Gen.Sg	N/AN/A	N/A	ī	ī	ī	ī	ī	ī	ī	ū	ū	NULL	NULL	NULL	NULL	NULL
arma:Gen.Pl	armōrum	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum	īs	īs	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum
arma:Abl.Sg	N/AN/A	N/A	ia	ī	ī	ī	ī	ī	ī	ū	ū	ū	NULL	NULL	NULL	NULL
arma:Nom.Pl	arma	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a
arma:Acc.Sg	N/AN/A	N/A	ī	ī	ī	ī	ī	ī	ū	ū	ū	ū	NULL	NULL	NULL	NULL
arma:Dat.Pl	armīs	īs	īs	īs	īs	a	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs
armentum:Nom.Sg	armentum	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um
armentum:Abl.Pl	armentīs	īs	īs	a	īs	a	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs
armentum:Dat.Sg	armentō	ō	ō	e	e	e	e	e	e	e	e	e	e	e	e	e
armentum:Acc.Pl	armenta	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a
armentum:Gen.Sg	armentī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī
armentum:Gen.Pl	armentōrum	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum	īs	īs	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum
armentum:Abl.Sg	armentō	ō	ō	e	e	e	e	e	e	e	e	e	e	e	e	e
armentum:Nom.Pl	armenta	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a
armentum:Acc.Sg	armentum	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um
armentum:Dat.Pl	armentīs	īs	īs	a	a	a	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs
ars:Nom.Sg	ars	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
ars:Abl.Pl	artibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
ars:Dat.Sg	artī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī
ars:Acc.Pl	artēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
ars:Gen.Sg	artis	is	is	is	is	is	is	is	is	ō	ō	ō	ō	ō	ō	ō
ars:Gen.Pl	artium	ium	ōrum	am	um	um	um	um	um	um	um	um	um	uī	um	um
ars:Abl.Sg	arte	e	e	e	e	e	e	e	e	e	e	e	e	e	e	e
ars:Nom.Pl	artēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
ars:Acc.Sg	artem	em	em	uum	uum	uum	uum	uum	uum	uum	uum	uum	uum	uum	uum	uum
ars:Dat.Pl	artibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
artifex:Nom.Sg	artifex	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
artifex:Abl.Pl	artificibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	um	ibus	ibus	ibus	ibus
artifex:Dat.Sg	artificī	ī	ī	ī	ī	ī	us	ī	ī	ī	ī	ī	ī	ī	ī	ī
artifex:Acc.Pl	artificēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
artifex:Gen.Sg	artificis	is	is	ae	is	is	is	is	is	ōrum	ōrum	ō	ō	ō	ō	ō
artifex:Gen.Pl	artificum	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um
artifex:Abl.Sg	artifice	e	e	e	e	e	e	e	e	e	e	e	e	e	e	e
artifex:Nom.Pl	artificēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
artifex:Acc.Sg	artificem	em	uum	uum	uum	uum	um	uum	uum	uum	um	uum	uum	uum	uum	uum
artifex:Dat.Pl	artificibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	um	ibus	ibus	ibus	ibus
artus:Nom.Sg	artus	us	us	us	us	us	us	us	us	us	us	us	us	us	us	us
artus:Abl.Pl	artubus	ubus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
artus:Dat.Sg	artuī	uī	uī	ū	um	um	um	um	um	um	um	um	um	um	um	um
artus:Acc.Pl	artūs	ūs	ūs	ūs	us	us	us	us	us	us	us	us	us	us	us	us
artus:Gen.Sg	artūs	ūs	ūs	us	us	us	us	us	us	us	us	us	us	us	us	us
artus:Gen.Pl	artuum	uum	um	um	um	um	um	um	um	um	um	um	um	um	um	um
artus:Abl.Sg	artū	ū	ū	ū	ū	ū	ū	ū	ū	ū	ū	ī	ī	ī	ī	ī
artus:Nom.Pl	artūs	ūs	ūs	us	us	us	us	us	us	us	us	us	us	us	us	us
artus:Acc.Sg	artum	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um
artus:Dat.Pl	artubus	ubus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
arvum:Nom.Sg	arvum	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um
arvum:Abl.Pl	arvīs	īs	īs	a	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs
arvum:Dat.Sg	arvō	ō	ō	e	e	e	e	e	e	e	e	e	e	e	e	e
arvum:Acc.Pl	arva	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a
arvum:Gen.Sg	arvī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī
arvum:Gen.Pl	arvōrum	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum	ō	īs	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum
arvum:Abl.Sg	arvō	ō	ō	e	e	e	e	e	e	e	e	e	e	e	e	e
arvum:Nom.Pl	arva	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a
arvum:Acc.Sg	arvum	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um
arvum:Dat.Pl	arvīs	īs	īs	a	īs	īs	īs	is	īs	īs	īs	īs	īs	īs	īs	īs
arx:Nom.Sg	arx	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
arx:Abl.Pl	arcibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
arx:Dat.Sg	arcī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī
arx:Acc.Pl	arcēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
arx:Gen.Sg	arcis	is	is	is	is	is	is	is	is	ō	ō	ō	ō	ō	ō	ō
arx:Gen.Pl	arcium	um	am	am	um	um	um	um	um	um	um	um	um	um	um	um
arx:Abl.Sg	arce	e	e	e	e	e	e	e	e	e	e	e	e	e	e	e
arx:Nom.Pl	arcēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
arx:Acc.Sg	arcem	em	uum	uum	uum	uum	uum	uum	uum	uum	uum	uum	uum	uum	uum	uum
arx:Dat.Pl	arcibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
aspectus:Nom.Sg	aspectus	us	us	us	us	us	us	us	us	us	us	us	us	us	us	us
aspectus:Abl.Pl	aspectibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
aspectus:Dat.Sg	aspectuī	uī	uī	ū	um	um	um	um	um	uum	ū	um	um	um	um	um
aspectus:Acc.Pl	aspectūs	ūs	ūs	us	us	us	us	us	us	us	us	us	us	us	us	us
aspectus:Gen.Sg	aspectūs	ūs	ūs	us	us	us	us	us	us	us	us	us	us	us	us	us
aspectus:Gen.Pl	aspectuum	uum	um	um	um	um	um	um	um	um	um	um	um	um	um	um
aspectus:Abl.Sg	aspectū	ū	ū	NULL	ū	ū	ū	ū	ū	ū	ū	ī	ī	ī	ī	ī
aspectus:Nom.Pl	aspectūs	ūs	ūs	us	us	us	us	us	us	us	us	us	us	us	us	us
aspectus:Acc.Sg	aspectum	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um
aspectus:Dat.Pl	aspectibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
astrum:Nom.Sg	astrum	um	um	um	um	um	um	um	um	ēs	um	um	um	um	um	um
astrum:Abl.Pl	astrīs	īs	īs	a	a	a	a	a	ēbus	ēbus	ēbus	a	a	us	ī	ī
astrum:Dat.Sg	astrō	ō	ō	e	e	e	e	e	e	e	e	e	e	e	e	e
astrum:Acc.Pl	astra	a	ārum	ōrum	ēī	ārum	um	ēs	ēs	ēbus	NULL	uum	a	a	a	e
astrum:Gen.Sg	astrī	ī	uī	ī	ū	ī	us	ēbus	ū	ū	ū	ī	ī	ī	ī	ū
astrum:Gen.Pl	astrōrum	ōrum	ōrum	ōrum	ēs	ōrum	ōrum	ō	ōrum	īs	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum
astrum:Abl.Sg	astrō	ō	ō	e	e	e	e	e	e	e	e	e	e	e	e	e
astrum:Nom.Pl	astra	a	īs	ōrum	uī	ēī	em	ēs	ēs	ēbus	ū	uum	a	a	a	e
astrum:Acc.Sg	astrum	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um
astrum:Dat.Pl	astrīs	īs	ārum	a	N/A	N/A	us	us	ēbus	ēbus	ū	a	ī	us	ī	ī
auctor:Nom.Sg	auctor	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
auctor:Abl.Pl	auctōribus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
auctor:Dat.Sg	auctōrī	ī	ī	ī	ī	ī	ī	ōs	ī	ī	ī	ī	ī	ī	ī	ī
auctor:Acc.Pl	auctōrēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
auctor:Gen.Sg	auctōris	is	is	is	is	is	is	is	is	ō	ō	ō	ō	ō	ō	ō
auctor:Gen.Pl	auctōrum	um	um	um	um	um	um	um	um	um	um	uum	um	um	um	um
auctor:Abl.Sg	auctōre	e	e	e	e	e	e	e	e	e	e	e	e	e	e	e
auctor:Nom.Pl	auctōrēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
auctor:Acc.Sg	auctōrem	em	em	em	uum	uum	uum	uum	uum	uum	uum	uum	uum	uum	uum	uum
auctor:Dat.Pl	auctōribus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
aura:Nom.Sg	aura	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a
aura:Abl.Pl	aurīs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs
aura:Dat.Sg	aurae	ae	ae	a	ae	ae	es	ae	ae	ae	ae	ae	ae	e	e	e
aura:Acc.Pl	aurās	ās	ās	ās	ās	ās	ās	ās	ās	ās	ās	ās	ās	ās	ās	ās
aura:Gen.Sg	aurae	ae	ae	ae	ae	ae	ae	ae	ae	ae	ae	ae	ae	e	ae	e
aura:Gen.Pl	aurārum	ārum	ārum	ārum	ārum	ārum	ārum	ārum	ārum	ārum	ārum	ārum	ārum	ārum	ārum	ārum
aura:Abl.Sg	aurā	ā	ā	ā	ā	ā	ā	ā	ā	ubus	es	es	es	es	es	es
aura:Nom.Pl	aurae	ae	ae	a	a	a	a	a	a	a	a	a	a	a	a	a
aura:Acc.Sg	auram	am	am	am	um	um	um	um	um	um	um	um	um	um	um	um
aura:Dat.Pl	aurīs	īs	īs	īs	īs	īs	īs	is	īs	īs	īs	īs	ōrum	īs	īs	īs
auris:Nom.Sg	auris	is	is	is	is	is	is	is	ēī	ōrum	ēs	ō	ō	ō	ō	is
auris:Abl.Pl	auribus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
auris:Dat.Sg	aurī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī
auris:Acc.Pl	aurēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
auris:Gen.Sg	auris	is	is	is	is	is	is	is	is	ō	ō	ō	ō	ō	ō	ō
auris:Gen.Pl	aurium	ium	am	am	um	um	um	um	um	um	um	um	um	um	um	um
auris:Abl.Sg	aure	e	e	e	e	e	e	e	e	e	e	e	e	e	e	e
auris:Nom.Pl	aurēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
auris:Acc.Sg	aurem	em	uum	uum	uum	uum	uum	uum	uum	uum	uum	uum	uum	uum	uum	uum
auris:Dat.Pl	auribus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
aurum:Nom.Sg	aurum	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um
aurum:Abl.Pl	aurīs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs
aurum:Dat.Sg	aurō	ō	ō	e	e	e	e	e	e	e	e	e	e	e	e	e
aurum:Acc.Pl	aura	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a
aurum:Gen.Sg	aurī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī
aurum:Gen.Pl	aurōrum	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum	īs	īs	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum
aurum:Abl.Sg	aurō	ō	ō	e	e	e	e	e	e	e	e	e	e	e	e	e
aurum:Nom.Pl	aura	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a
aurum:Acc.Sg	aurum	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um
aurum:Dat.Pl	aurīs	īs	īs	īs	īs	a	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs
auxilium:Nom.Sg	auxilium	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um
auxilium:Abl.Pl	auxiliīs	īs	īs	īs	ōrum	a	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs
auxilium:Dat.Sg	auxiliō	ō	ō	e	e	e	e	e	ē	e	e	e	e	e	e	e
auxilium:Acc.Pl	auxilia	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a
auxilium:Gen.Sg	auxiliī	ī	ī	ī	ū	ī	ī	ī	ī	ī	ī	ī	ī	N/A	ī	ī
