Word	Declined	0	1
summa:Gen.Pl	summārum	ārum	ās
summa:Abl.Sg	summā	ā	ās
summa:Nom.Pl	summae	ae	a
summa:Acc.Sg	summam	am	am
summa:Dat.Pl	summīs	īs	īs
supplicium:Nom.Sg	supplicium	um	um
supplicium:Abl.Pl	suppliciīs	īs	īs
supplicium:Dat.Sg	suppliciō	ō	e
supplicium:Acc.Pl	supplicia	a	a
supplicium:Gen.Sg	suppliciī	ī	ī
supplicium:Gen.Pl	suppliciōrum	ōrum	ēs
supplicium:Abl.Sg	suppliciō	ō	ō
supplicium:Nom.Pl	supplicia	a	a
supplicium:Acc.Sg	supplicium	um	um
supplicium:Dat.Pl	suppliciīs	īs	īs
tabula:Nom.Sg	tabula	a	a
tabula:Abl.Pl	tabulīs	īs	īs
tabula:Dat.Sg	tabulae	ae	a
tabula:Acc.Pl	tabulās	ās	ās
tabula:Gen.Sg	tabulae	ae	a
tabula:Gen.Pl	tabulārum	ārum	ā
tabula:Abl.Sg	tabulā	ā	ā
tabula:Nom.Pl	tabulae	ae	a
tabula:Acc.Sg	tabulam	am	am
tabula:Dat.Pl	tabulīs	īs	īs
taurus:Nom.Sg	taurus	us	us
taurus:Abl.Pl	taurīs	īs	īs
taurus:Dat.Sg	taurō	ō	ō
taurus:Acc.Pl	taurōs	ōs	ōs
taurus:Gen.Sg	taurī	ī	ī
taurus:Gen.Pl	taurōrum	ōrum	ēs
taurus:Abl.Sg	taurō	ō	ō
taurus:Nom.Pl	taurī	ī	ī
taurus:Acc.Sg	taurum	um	um
taurus:Dat.Pl	taurīs	īs	īs
tectum:Nom.Sg	tēctum	um	um
tectum:Abl.Pl	tēctīs	īs	īs
tectum:Dat.Sg	tēctō	ō	ō
tectum:Acc.Pl	tēcta	a	a
tectum:Gen.Sg	tēctī	ī	ī
tectum:Gen.Pl	tēctōrum	ōrum	ēs
tectum:Abl.Sg	tēctō	ō	ō
tectum:Nom.Pl	tēcta	a	a
tectum:Acc.Sg	tēctum	um	um
tectum:Dat.Pl	tēctīs	īs	īs
telum:Nom.Sg	tēlum	um	um
telum:Abl.Pl	tēlīs	īs	īs
telum:Dat.Sg	tēlō	ō	ō
telum:Acc.Pl	tēla	a	a
telum:Gen.Sg	tēlī	ī	ī
telum:Gen.Pl	tēlōrum	ōrum	ēs
telum:Abl.Sg	tēlō	ō	ō
telum:Nom.Pl	tēla	a	a
telum:Acc.Sg	tēlum	um	um
telum:Dat.Pl	tēlīs	īs	īs
tempestas:Nom.Sg	tempestās	NULL	NULL
tempestas:Abl.Pl	tempestātibus	ibus	ibus
tempestas:Dat.Sg	tempestātī	ī	ī
tempestas:Acc.Pl	tempestātēs	ēs	ēs
tempestas:Gen.Sg	tempestātis	is	is
tempestas:Gen.Pl	tempestātum	um	um
tempestas:Abl.Sg	tempestāte	e	e
tempestas:Nom.Pl	tempestātēs	ēs	ēs
tempestas:Acc.Sg	tempestātem	em	em
tempestas:Dat.Pl	tempestātibus	ibus	ibus
templum:Nom.Sg	templum	um	um
templum:Abl.Pl	templīs	īs	īs
templum:Dat.Sg	templō	ō	ō
templum:Acc.Pl	templa	a	a
templum:Gen.Sg	templī	ī	ī
templum:Gen.Pl	templōrum	ōrum	ōrum
templum:Abl.Sg	templō	ō	ō
templum:Nom.Pl	templa	a	a
templum:Acc.Sg	templum	um	um
templum:Dat.Pl	templīs	īs	īs
tempus:Nom.Sg	tempus	NULL	NULL
tempus:Abl.Pl	temporibus	ibus	ibus
tempus:Dat.Sg	temporī	ī	ī
tempus:Acc.Pl	tempora	a	a
tempus:Gen.Sg	temporis	is	is
tempus:Gen.Pl	temporum	um	um
tempus:Abl.Sg	tempore	e	e
tempus:Nom.Pl	tempora	a	a
tempus:Acc.Sg	tempus	NULL	NULL
tempus:Dat.Pl	temporibus	ibus	ibus
tenebrae:Nom.Sg	N/AN/A	N/A	N/A
tenebrae:Abl.Pl	tenebrīs	īs	īs
tenebrae:Dat.Sg	N/AN/A	N/A	a
tenebrae:Acc.Pl	tenebrās	ās	ās
tenebrae:Gen.Sg	N/AN/A	N/A	N/A
tenebrae:Gen.Pl	tenebrārum	ārum	ās
tenebrae:Abl.Sg	N/AN/A	N/A	N/A
tenebrae:Nom.Pl	tenebrae	ae	a
tenebrae:Acc.Sg	N/AN/A	N/A	N/A
tenebrae:Dat.Pl	tenebrīs	īs	īs
tergum:Nom.Sg	tergum	um	um
tergum:Abl.Pl	tergīs	īs	īs
tergum:Dat.Sg	tergō	ō	ō
tergum:Acc.Pl	terga	a	a
tergum:Gen.Sg	tergī	ī	ī
tergum:Gen.Pl	tergōrum	ōrum	ēs
tergum:Abl.Sg	tergō	ō	ō
tergum:Nom.Pl	terga	a	a
tergum:Acc.Sg	tergum	um	um
tergum:Dat.Pl	tergīs	īs	īs
terra:Nom.Sg	terra	a	a
terra:Abl.Pl	terrīs	īs	īs
terra:Dat.Sg	terrae	ae	ae
terra:Acc.Pl	terrās	ās	ās
terra:Gen.Sg	terrae	ae	ae
terra:Gen.Pl	terrārum	ārum	ā
terra:Abl.Sg	terrā	ā	ā
terra:Nom.Pl	terrae	ae	a
terra:Acc.Sg	terram	am	am
terra:Dat.Pl	terrīs	īs	īs
terror:Nom.Sg	terror	NULL	NULL
terror:Abl.Pl	terrōribus	ibus	ibus
terror:Dat.Sg	terrōrī	ī	ī
terror:Acc.Pl	terrōrēs	ēs	ēs
terror:Gen.Sg	terrōris	is	is
terror:Gen.Pl	terrōrum	um	um
terror:Abl.Sg	terrōre	e	e
terror:Nom.Pl	terrōrēs	ēs	ēs
terror:Acc.Sg	terrōrem	em	em
terror:Dat.Pl	terrōribus	ibus	ibus
testis:Nom.Sg	testis	is	īs
testis:Abl.Pl	testibus	ibus	ibus
testis:Dat.Sg	testī	ī	ī
testis:Acc.Pl	testēs	ēs	ēs
testis:Gen.Sg	testis	is	is
testis:Gen.Pl	testium	ium	ēbus
testis:Abl.Sg	teste	e	e
testis:Nom.Pl	testēs	ēs	ēs
testis:Acc.Sg	testem	em	em
testis:Dat.Pl	testibus	ibus	ibus
theatrum:Nom.Sg	theātrum	um	um
theatrum:Abl.Pl	theātrīs	īs	īs
theatrum:Dat.Sg	theātrō	ō	ō
theatrum:Acc.Pl	theātra	a	a
theatrum:Gen.Sg	theātrī	ī	ī
theatrum:Gen.Pl	theātrōrum	ōrum	ēs
theatrum:Abl.Sg	theātrō	ō	em
theatrum:Nom.Pl	theātra	a	a
theatrum:Acc.Sg	theātrum	um	um
theatrum:Dat.Pl	theātrīs	īs	īs
timor:Nom.Sg	timor	NULL	NULL
timor:Abl.Pl	timōribus	ibus	ibus
timor:Dat.Sg	timōrī	ī	ī
timor:Acc.Pl	timōrēs	ēs	ēs
timor:Gen.Sg	timōris	is	is
timor:Gen.Pl	timōrum	um	um
timor:Abl.Sg	timōre	e	e
timor:Nom.Pl	timōrēs	ēs	ēs
timor:Acc.Sg	timōrem	em	em
timor:Dat.Pl	timōribus	ibus	ibus
torus:Nom.Sg	torus	us	us
torus:Abl.Pl	torīs	īs	īs
torus:Dat.Sg	torō	ō	ō
torus:Acc.Pl	torōs	ōs	ōs
torus:Gen.Sg	torī	ī	ī
torus:Gen.Pl	torōrum	ōrum	ēs
torus:Abl.Sg	torō	ō	ō
torus:Nom.Pl	torī	ī	ī
torus:Acc.Sg	torum	um	um
torus:Dat.Pl	torīs	īs	īs
trabs:Nom.Sg	trabs	NULL	NULL
trabs:Abl.Pl	trabibus	ibus	ibus
trabs:Dat.Sg	trabī	ī	ī
trabs:Acc.Pl	trabēs	ēs	ēs
trabs:Gen.Sg	trabis	is	is
trabs:Gen.Pl	trabum	um	ēs
trabs:Abl.Sg	trabe	e	e
trabs:Nom.Pl	trabēs	ēs	ēs
trabs:Acc.Sg	trabem	em	em
trabs:Dat.Pl	trabibus	ibus	ibus
triumphus:Nom.Sg	triumphus	us	us
triumphus:Abl.Pl	triumphīs	īs	īs
triumphus:Dat.Sg	triumphō	ō	e
triumphus:Acc.Pl	triumphōs	ōs	ēs
triumphus:Gen.Sg	triumphī	ī	ī
triumphus:Gen.Pl	triumphōrum	ōrum	ēs
triumphus:Abl.Sg	triumphō	ō	ō
triumphus:Nom.Pl	triumphī	ī	ī
triumphus:Acc.Sg	triumphum	um	um
triumphus:Dat.Pl	triumphīs	īs	īs
tumultus:Nom.Sg	tumultus	us	us
tumultus:Abl.Pl	tumultibus	ibus	ibus
tumultus:Dat.Sg	tumultuī	uī	um
tumultus:Acc.Pl	tumultūs	ūs	us
tumultus:Gen.Sg	tumultūs	ūs	ūs
tumultus:Gen.Pl	tumultuum	uum	ēs
tumultus:Abl.Sg	tumultū	ū	ū
tumultus:Nom.Pl	tumultūs	ūs	us
tumultus:Acc.Sg	tumultum	um	um
tumultus:Dat.Pl	tumultibus	ibus	ibus
tumulus:Nom.Sg	tumulus	us	us
tumulus:Abl.Pl	tumulīs	īs	īs
tumulus:Dat.Sg	tumulō	ō	ō
tumulus:Acc.Pl	tumulōs	ōs	ūs
tumulus:Gen.Sg	tumulī	ī	ī
tumulus:Gen.Pl	tumulōrum	ōrum	ēs
tumulus:Abl.Sg	tumulō	ō	ō
tumulus:Nom.Pl	tumulī	ī	ī
tumulus:Acc.Sg	tumulum	um	um
tumulus:Dat.Pl	tumulīs	īs	īs
turba:Nom.Sg	turba	a	a
turba:Abl.Pl	turbīs	īs	īs
turba:Dat.Sg	turbae	ae	ae
turba:Acc.Pl	turbās	ās	ās
turba:Gen.Sg	turbae	ae	a
turba:Gen.Pl	turbārum	ārum	ās
turba:Abl.Sg	turbā	ā	ā
turba:Nom.Pl	turbae	ae	a
turba:Acc.Sg	turbam	am	am
turba:Dat.Pl	turbīs	īs	īs
turris:Nom.Sg	turris	is	īs
turris:Abl.Pl	turribus	ibus	ibus
turris:Dat.Sg	turrī	ī	ī
turris:Acc.Pl	turrēs	ēs	ēs
turris:Gen.Sg	turris	is	is
turris:Gen.Pl	turrium	ium	ium
turris:Abl.Sg	turre	e	e
turris:Nom.Pl	turrēs	ēs	ēs
turris:Acc.Sg	turrem	em	em
turris:Dat.Pl	turribus	ibus	ibus
tympanum:Nom.Sg	tympanum	um	um
tympanum:Abl.Pl	tympanīs	īs	a
tympanum:Dat.Sg	tympanō	ō	ō
tympanum:Acc.Pl	tympana	a	a
tympanum:Gen.Sg	tympanī	ī	ī
tympanum:Gen.Pl	tympanōrum	ōrum	ēs
tympanum:Abl.Sg	tympanō	ō	ō
tympanum:Nom.Pl	tympana	a	a
tympanum:Acc.Sg	tympanum	um	um
tympanum:Dat.Pl	tympanīs	īs	a
tyrannus:Nom.Sg	tyrannus	us	us
tyrannus:Abl.Pl	tyrannīs	īs	a
tyrannus:Dat.Sg	tyrannō	ō	ō
tyrannus:Acc.Pl	tyrannōs	ōs	ē
tyrannus:Gen.Sg	tyrannī	ī	ī
tyrannus:Gen.Pl	tyrannōrum	ōrum	ēs
tyrannus:Abl.Sg	tyrannō	ō	ō
tyrannus:Nom.Pl	tyrannī	ī	ī
tyrannus:Acc.Sg	tyrannum	um	um
tyrannus:Dat.Pl	tyrannīs	īs	a
umbra:Nom.Sg	umbra	a	a
umbra:Abl.Pl	umbrīs	īs	īs
umbra:Dat.Sg	umbrae	ae	ae
umbra:Acc.Pl	umbrās	ās	ās
umbra:Gen.Sg	umbrae	ae	ae
umbra:Gen.Pl	umbrārum	ārum	ā
umbra:Abl.Sg	umbrā	ā	ā
umbra:Nom.Pl	umbrae	ae	a
umbra:Acc.Sg	umbram	am	am
umbra:Dat.Pl	umbrīs	īs	īs
unda:Nom.Sg	unda	a	a
unda:Abl.Pl	undīs	īs	īs
unda:Dat.Sg	undae	ae	ae
unda:Acc.Pl	undās	ās	ās
unda:Gen.Sg	undae	ae	a
unda:Gen.Pl	undārum	ārum	ā
unda:Abl.Sg	undā	ā	ā
unda:Nom.Pl	undae	ae	a
unda:Acc.Sg	undam	am	am
unda:Dat.Pl	undīs	īs	īs
urbs:Nom.Sg	urbs	NULL	NULL
urbs:Abl.Pl	urbibus	ibus	ibus
urbs:Dat.Sg	urbī	ī	ī
urbs:Acc.Pl	urbēs	ēs	ēs
urbs:Gen.Sg	urbis	is	is
urbs:Gen.Pl	urbium	ium	ium
urbs:Abl.Sg	urbe	e	e
urbs:Nom.Pl	urbēs	ēs	ēs
urbs:Acc.Sg	urbem	em	em
urbs:Dat.Pl	urbibus	ibus	ibus
uxor:Nom.Sg	uxor	NULL	NULL
uxor:Abl.Pl	uxōribus	ibus	ibus
uxor:Dat.Sg	uxōrī	ī	ī
uxor:Acc.Pl	uxōrēs	ēs	ēs
uxor:Gen.Sg	uxōris	is	is
uxor:Gen.Pl	uxōrum	um	um
uxor:Abl.Sg	uxōre	e	e
uxor:Nom.Pl	uxōrēs	ēs	ēs
uxor:Acc.Sg	uxōrem	em	em
uxor:Dat.Pl	uxōribus	ibus	ibus
vadum:Nom.Sg	vadum	um	um
vadum:Abl.Pl	vadīs	īs	īs
vadum:Dat.Sg	vadō	ō	ō
vadum:Acc.Pl	vada	a	a
vadum:Gen.Sg	vadī	ī	ī
vadum:Gen.Pl	vadōrum	ōrum	ēs
vadum:Abl.Sg	vadō	ō	ō
vadum:Nom.Pl	vada	a	a
vadum:Acc.Sg	vadum	um	um
vadum:Dat.Pl	vadīs	īs	īs
vallis:Nom.Sg	vallis	is	īs
vallis:Abl.Pl	vallibus	ibus	ibus
vallis:Dat.Sg	vallī	ī	ī
vallis:Acc.Pl	vallēs	ēs	ēs
vallis:Gen.Sg	vallis	is	is
vallis:Gen.Pl	vallium	ium	ium
vallis:Abl.Sg	valle	e	e
vallis:Nom.Pl	vallēs	ēs	ēs
vallis:Acc.Sg	vallem	em	ēs
vallis:Dat.Pl	vallibus	ibus	ibus
vates:Nom.Sg	vātēs	ēs	ēs
vates:Abl.Pl	vātibus	ibus	ibus
vates:Dat.Sg	vātī	ī	ī
vates:Acc.Pl	vātēs	ēs	ēs
vates:Gen.Sg	vātis	is	is
vates:Gen.Pl	vātium	ium	a
vates:Abl.Sg	vāte	e	e
vates:Nom.Pl	vātēs	ēs	ēs
vates:Acc.Sg	vātem	em	em
vates:Dat.Pl	vātibus	ibus	ibus
velum:Nom.Sg	vēlum	um	um
velum:Abl.Pl	vēlīs	īs	īs
velum:Dat.Sg	vēlō	ō	ō
velum:Acc.Pl	vēla	a	a
velum:Gen.Sg	vēlī	ī	ī
velum:Gen.Pl	vēlōrum	ōrum	ēs
velum:Abl.Sg	vēlō	ō	ō
velum:Nom.Pl	vēla	a	a
velum:Acc.Sg	vēlum	um	um
velum:Dat.Pl	vēlīs	īs	īs
vena:Nom.Sg	vēna	a	a
vena:Abl.Pl	vēnīs	īs	īs
vena:Dat.Sg	vēnae	ae	ae
vena:Acc.Pl	vēnās	ās	ās
vena:Gen.Sg	vēnae	ae	a
vena:Gen.Pl	vēnārum	ārum	ā
vena:Abl.Sg	vēnā	ā	ā
vena:Nom.Pl	vēnae	ae	a
vena:Acc.Sg	vēnam	am	am
vena:Dat.Pl	vēnīs	īs	īs
venenum:Nom.Sg	venēnum	um	um
venenum:Abl.Pl	venēnīs	īs	īs
venenum:Dat.Sg	venēnō	ō	ō
venenum:Acc.Pl	venēna	a	a
venenum:Gen.Sg	venēnī	ī	ī
venenum:Gen.Pl	venēnōrum	ōrum	ēs
venenum:Abl.Sg	venēnō	ō	em
venenum:Nom.Pl	venēna	a	a
venenum:Acc.Sg	venēnum	um	um
venenum:Dat.Pl	venēnīs	īs	īs
venia:Nom.Sg	venia	a	a
venia:Abl.Pl	veniīs	īs	īs
venia:Dat.Sg	veniae	ae	a
venia:Acc.Pl	veniās	ās	ās
venia:Gen.Sg	veniae	ae	a
venia:Gen.Pl	veniārum	ārum	ās
venia:Abl.Sg	veniā	ā	ās
venia:Nom.Pl	veniae	ae	a
venia:Acc.Sg	veniam	am	am
venia:Dat.Pl	veniīs	īs	īs
venter:Nom.Sg	venter	NULL	em
venter:Abl.Pl	ventribus	ibus	ibus
venter:Dat.Sg	ventrī	ī	ī
venter:Acc.Pl	ventrēs	ēs	ēs
venter:Gen.Sg	ventris	is	is
venter:Gen.Pl	ventrium	ium	ēbus
venter:Abl.Sg	ventre	e	e
venter:Nom.Pl	ventrēs	ēs	ēs
venter:Acc.Sg	ventrem	em	em
venter:Dat.Pl	ventribus	ibus	ibus
ventus:Nom.Sg	ventus	us	us
ventus:Abl.Pl	ventīs	īs	īs
ventus:Dat.Sg	ventō	ō	ō
ventus:Acc.Pl	ventōs	ōs	ōs
ventus:Gen.Sg	ventī	ī	ī
ventus:Gen.Pl	ventōrum	ōrum	ēs
ventus:Abl.Sg	ventō	ō	ō
ventus:Nom.Pl	ventī	ī	ī
ventus:Acc.Sg	ventum	um	um
ventus:Dat.Pl	ventīs	īs	īs
ver:Nom.Sg	vēr	NULL	NULL
ver:Abl.Pl	vēribus	ibus	ibus
ver:Dat.Sg	vērī	ī	ī
ver:Acc.Pl	vēra	a	a
ver:Gen.Sg	vēris	is	is
ver:Gen.Pl	vērum	um	um
ver:Abl.Sg	vēre	e	e
ver:Nom.Pl	vēra	a	a
ver:Acc.Sg	vēr	NULL	NULL
ver:Dat.Pl	vēribus	ibus	ibus
verber:Nom.Sg	verber	NULL	NULL
verber:Abl.Pl	verberibus	ibus	ibus
verber:Dat.Sg	verberī	ī	ī
verber:Acc.Pl	verbera	a	a
verber:Gen.Sg	verberis	is	is
verber:Gen.Pl	verberum	um	um
verber:Abl.Sg	verbere	e	e
verber:Nom.Pl	verbera	a	a
verber:Acc.Sg	verber	NULL	NULL
verber:Dat.Pl	verberibus	ibus	ibus
verbum:Nom.Sg	verbum	um	um
verbum:Abl.Pl	verbīs	īs	īs
verbum:Dat.Sg	verbō	ō	ō
verbum:Acc.Pl	verba	a	a
verbum:Gen.Sg	verbī	ī	ī
verbum:Gen.Pl	verbōrum	ōrum	ēs
verbum:Abl.Sg	verbō	ō	ō
verbum:Nom.Pl	verba	a	a
verbum:Acc.Sg	verbum	um	um
verbum:Dat.Pl	verbīs	īs	īs
versus:Nom.Sg	versus	us	us
versus:Abl.Pl	versibus	ibus	ibus
versus:Dat.Sg	versuī	uī	um
versus:Acc.Pl	versūs	ūs	us
versus:Gen.Sg	versūs	ūs	ūs
versus:Gen.Pl	versuum	uum	ēs
versus:Abl.Sg	versū	ū	ū
versus:Nom.Pl	versūs	ūs	us
versus:Acc.Sg	versum	um	um
versus:Dat.Pl	versibus	ibus	ibus
vertex:Nom.Sg	vertex	NULL	NULL
vertex:Abl.Pl	verticibus	ibus	ibus
vertex:Dat.Sg	verticī	ī	ī
vertex:Acc.Pl	verticēs	ēs	ēs
vertex:Gen.Sg	verticis	is	is
vertex:Gen.Pl	verticum	um	um
vertex:Abl.Sg	vertice	e	e
vertex:Nom.Pl	verticēs	ēs	ēs
vertex:Acc.Sg	verticem	em	em
vertex:Dat.Pl	verticibus	ibus	ibus
verum:Nom.Sg	vērum	um	um
verum:Abl.Pl	vērīs	īs	īs
verum:Dat.Sg	vērō	ō	ō
verum:Acc.Pl	vēra	a	a
verum:Gen.Sg	vērī	ī	ī
verum:Gen.Pl	vērōrum	ōrum	ēs
verum:Abl.Sg	vērō	ō	ō
verum:Nom.Pl	vēra	a	a
verum:Acc.Sg	vērum	um	um
verum:Dat.Pl	vērīs	īs	īs
vestigium:Nom.Sg	vestīgium	um	um
vestigium:Abl.Pl	vestīgiīs	īs	ēs
vestigium:Dat.Sg	vestīgiō	ō	em
vestigium:Acc.Pl	vestīgia	a	a
vestigium:Gen.Sg	vestīgiī	ī	ī
vestigium:Gen.Pl	vestīgiōrum	ōrum	ēs
vestigium:Abl.Sg	vestīgiō	ō	em
vestigium:Nom.Pl	vestīgia	a	a
vestigium:Acc.Sg	vestīgium	um	um
vestigium:Dat.Pl	vestīgiīs	īs	īs
vestis:Nom.Sg	vestis	is	īs
vestis:Abl.Pl	vestibus	ibus	ibus
vestis:Dat.Sg	vestī	ī	ī
vestis:Acc.Pl	vestēs	ēs	ēs
vestis:Gen.Sg	vestis	is	is
vestis:Gen.Pl	vestum	um	um
vestis:Abl.Sg	veste	e	e
vestis:Nom.Pl	vestēs	ēs	ēs
vestis:Acc.Sg	vestem	em	em
vestis:Dat.Pl	vestibus	ibus	ibus
via:Nom.Sg	via	a	a
via:Abl.Pl	viīs	īs	īs
via:Dat.Sg	viae	ae	ae
via:Acc.Pl	viās	ās	ās
via:Gen.Sg	viae	ae	a
via:Gen.Pl	viārum	ārum	ās
via:Abl.Sg	viā	ā	ās
via:Nom.Pl	viae	ae	a
via:Acc.Sg	viam	am	am
via:Dat.Pl	viīs	īs	īs
vicis:Nom.Sg	N/AN/A	N/A	N/A
vicis:Abl.Pl	vicibus	ibus	ibus
vicis:Dat.Sg	vicī	ī	ī
vicis:Acc.Pl	vicēs	ēs	ēs
vicis:Gen.Sg	vicis	is	is
vicis:Gen.Pl	vicum	um	ēs
vicis:Abl.Sg	vice	e	e
vicis:Nom.Pl	vicēs	ēs	ēs
vicis:Acc.Sg	vicem	em	em
vicis:Dat.Pl	vicibus	ibus	ibus
victor:Nom.Sg	victor	NULL	NULL
victor:Abl.Pl	victoribus	ibus	ibus
victor:Dat.Sg	victōrī	ī	ī
victor:Acc.Pl	victōrēs	ēs	ēs
victor:Gen.Sg	victōris	is	is
victor:Gen.Pl	victōrum	um	um
victor:Abl.Sg	victōre	e	e
victor:Nom.Pl	victōrēs	ēs	ēs
victor:Acc.Sg	victōrem	em	em
victor:Dat.Pl	victōribus	ibus	ibus
villa:Nom.Sg	vīlla	a	a
villa:Abl.Pl	vīllīs	īs	īs
villa:Dat.Sg	vīllae	ae	a
villa:Acc.Pl	vīllās	ās	ās
villa:Gen.Sg	vīllae	ae	a
villa:Gen.Pl	vīllārum	ārum	ās
villa:Abl.Sg	vīllā	ā	ā
villa:Nom.Pl	vīllae	ae	a
villa:Acc.Sg	vīllam	am	am
villa:Dat.Pl	vīllīs	īs	īs
vinculum:Nom.Sg	vinculum	um	um
vinculum:Abl.Pl	vinculīs	īs	īs
vinculum:Dat.Sg	vinculō	ō	ō
vinculum:Acc.Pl	vincula	a	a
vinculum:Gen.Sg	vinculī	ī	ī
vinculum:Gen.Pl	vinculōrum	ōrum	ēs
vinculum:Abl.Sg	vinculō	ō	em
vinculum:Nom.Pl	vincula	a	a
vinculum:Acc.Sg	vinculum	um	um
vinculum:Dat.Pl	vinculīs	īs	īs
vinum:Nom.Sg	vīnum	um	um
vinum:Abl.Pl	vīnīs	īs	īs
vinum:Dat.Sg	vīnō	ō	ō
vinum:Acc.Pl	vīna	a	a
vinum:Gen.Sg	vīnī	ī	ī
vinum:Gen.Pl	vīnōrum	ōrum	ēs
vinum:Abl.Sg	vīnō	ō	ō
vinum:Nom.Pl	vīna	a	a
vinum:Acc.Sg	vīnum	um	um
vinum:Dat.Pl	vīnīs	īs	īs
vir:Nom.Sg	vir	NULL	NULL
vir:Abl.Pl	virīs	īs	īs
vir:Dat.Sg	virō	ō	ō
vir:Acc.Pl	virōs	ōs	ōs
vir:Gen.Sg	virī	ī	ī
vir:Gen.Pl	virōrum	ōrum	ēs
vir:Abl.Sg	virō	ō	ō
vir:Nom.Pl	virī	ī	ī
vir:Acc.Sg	virum	um	um
vir:Dat.Pl	virīs	īs	īs
virgo:Nom.Sg	virgō	NULL	NULL
virgo:Abl.Pl	virginibus	ibus	ibus
virgo:Dat.Sg	virginī	ī	ī
virgo:Acc.Pl	virginēs	ēs	ēs
virgo:Gen.Sg	virginis	is	is
virgo:Gen.Pl	virginum	um	um
virgo:Abl.Sg	virgine	e	e
virgo:Nom.Pl	virginēs	ēs	ēs
virgo:Acc.Sg	virginem	em	em
virgo:Dat.Pl	virginibus	ibus	ibus
virtus:Nom.Sg	virtūs	NULL	NULL
virtus:Abl.Pl	virtūtibus	ibus	ibus
virtus:Dat.Sg	virtūtī	ī	ī
virtus:Acc.Pl	virtūtēs	ēs	ēs
virtus:Gen.Sg	virtūtis	is	is
virtus:Gen.Pl	virtūtum	um	ēs
virtus:Abl.Sg	virtūte	e	e
virtus:Nom.Pl	virtūtēs	ēs	ēs
virtus:Acc.Sg	virtūtem	em	em
virtus:Dat.Pl	virtūtibus	ibus	ibus
vis:Nom.Sg	vīs	NULL	NULL
vis:Abl.Pl	vīribus	ibus	ibus
vis:Dat.Sg	vī	NULL	NULL
vis:Acc.Pl	vīrēs	ēs	ēs
vis:Gen.Sg	vīs	NULL	NULL
vis:Gen.Pl	vīrium	ium	ium
vis:Abl.Sg	vī	NULL	NULL
vis:Nom.Pl	vīrēs	ēs	ēs
vis:Acc.Sg	vim	m	NULL
vis:Dat.Pl	vīribus	ibus	ibus
viscus:Nom.Sg	viscus	NULL	NULL
viscus:Abl.Pl	visceribus	ibus	ibus
viscus:Dat.Sg	viscerī	ī	ī
viscus:Acc.Pl	viscera	a	a
viscus:Gen.Sg	visceris	is	is
viscus:Gen.Pl	viscerum	um	um
viscus:Abl.Sg	viscere	e	e
viscus:Nom.Pl	viscera	a	a
viscus:Acc.Sg	viscus	NULL	NULL
viscus:Dat.Pl	visceribus	ibus	ibus
vita:Nom.Sg	vīta	a	a
vita:Abl.Pl	vītīs	īs	īs
vita:Dat.Sg	vītae	ae	ae
vita:Acc.Pl	vītās	ās	ās
vita:Gen.Sg	vītae	ae	a
vita:Gen.Pl	vītārum	ārum	ā
vita:Abl.Sg	vītā	ā	ā
vita:Nom.Pl	vītae	ae	a
vita:Acc.Sg	vītam	am	am
vita:Dat.Pl	vītīs	īs	īs
vitis:Nom.Sg	vītis	is	īs
vitis:Abl.Pl	vītibus	ibus	ibus
vitis:Dat.Sg	vītī	ī	ī
vitis:Acc.Pl	vītēs	ēs	ēs
vitis:Gen.Sg	vītis	is	is
vitis:Gen.Pl	vītium	ium	a
vitis:Abl.Sg	vīte	e	e
vitis:Nom.Pl	vītēs	ēs	ēs
vitis:Acc.Sg	vītem	em	em
vitis:Dat.Pl	vītibus	ibus	ibus
vitium:Nom.Sg	vitium	um	um
vitium:Abl.Pl	vitiīs	īs	īs
vitium:Dat.Sg	vitiō	ō	ō
vitium:Acc.Pl	vitia	a	a
vitium:Gen.Sg	vitiī	ī	ī
vitium:Gen.Pl	vitiōrum	ōrum	ēs
vitium:Abl.Sg	vitiō	ō	em
vitium:Nom.Pl	vitia	a	a
vitium:Acc.Sg	vitium	um	um
vitium:Dat.Pl	vitiīs	īs	īs
voluptas:Nom.Sg	voluptās	NULL	NULL
voluptas:Abl.Pl	voluptātibus	ibus	ibus
voluptas:Dat.Sg	voluptātī	ī	ī
voluptas:Acc.Pl	voluptātēs	ēs	ēs
voluptas:Gen.Sg	voluptātis	is	ae
voluptas:Gen.Pl	voluptātum	um	um
voluptas:Abl.Sg	voluptāte	e	e
voluptas:Nom.Pl	voluptātēs	ēs	ēs
voluptas:Acc.Sg	voluptātem	em	em
voluptas:Dat.Pl	voluptātibus	ibus	ibus
votum:Nom.Sg	vōtum	um	um
votum:Abl.Pl	vōtīs	īs	īs
votum:Dat.Sg	vōtō	ō	ō
votum:Acc.Pl	vōta	a	a
votum:Gen.Sg	vōtī	ī	ī
votum:Gen.Pl	vōtōrum	ōrum	ēs
votum:Abl.Sg	vōtō	ō	ō
votum:Nom.Pl	vōta	a	a
votum:Acc.Sg	vōtum	um	um
votum:Dat.Pl	vōtīs	īs	īs
vox:Nom.Sg	vōx	NULL	NULL
vox:Abl.Pl	vōcibus	ibus	ibus
vox:Dat.Sg	vōcī	ī	ī
vox:Acc.Pl	vōcēs	ēs	ēs
vox:Gen.Sg	vōcis	is	is
vox:Gen.Pl	vōcum	um	um
vox:Abl.Sg	vōce	e	e
vox:Nom.Pl	vōcēs	ēs	ēs
