Word	Declension	Gender	Case	TotFreq	LatSuf	Declined	0	1	2	3	4	5	6	7	8	9	10
serpens:Dat.Sg	3	f	Dat.Sg	71	ī	serpentī	i	e	es	es	es	es	es	es	es	es	es
serpens:Acc.Pl	3	f	Acc.Pl	71	ēs	serpentēs	es	es	es	es	es	es	es	es	es	es	es
serpens:Gen.Sg	3	f	Gen.Sg	71	is	serpentis	es	es	es	es	es	es	es	es	es	es	es
serpens:Gen.Pl	3	f	Gen.Pl	71	um	serpentum	o	es	es	es	es	es	es	es	es	es	es
serpens:Abl.Sg	3	f	Abl.Sg	71	e	serpente	e	e	e	e	e	e	e	e	e	e	e
serpens:Nom.Pl	3	f	Nom.Pl	71	ēs	serpentēs	es	es	es	es	es	es	es	es	es	es	es
serpens:Acc.Sg	3	f	Acc.Sg	71	em	serpentem	e	e	e	e	e	e	e	e	e	e	e
serpens:Dat.Pl	3	f	Dat.Pl	71	ibus	serpentibus	ebos	es	es	es	es	es	es	es	es	es	es
servitium:Nom.Sg	2	n	Nom.Sg	85	um	servitium	o	o	o	o	o	o	o	o	o	o	o
servitium:Abl.Pl	2	n	Abl.Pl	85	īs	servitiīs	is	i	e			a	a	a	a	as	as
servitium:Dat.Sg	2	n	Dat.Sg	85	ō	servitiō	o	o		e	e	e					
servitium:Acc.Pl	2	n	Acc.Pl	85	a	servitia	a	a	a	a	a	a	a	a	a	as	as
servitium:Gen.Sg	2	n	Gen.Sg	85	ī	servitiī	i	i									
servitium:Gen.Pl	2	n	Gen.Pl	85	ōrum	servitiōrum	oro	s		e	es	es	es	es	es	es	es
servitium:Abl.Sg	2	n	Abl.Sg	85	ō	servitiō	o	o	o	o	o	o	o	o	o	o	o
servitium:Nom.Pl	2	n	Nom.Pl	85	a	servitia	a	a	a		a	a	a	a	a	a	a
servitium:Acc.Sg	2	n	Acc.Sg	85	um	servitium	o	o	o	o	o	o	o	o	o	o	o
servitium:Dat.Pl	2	n	Dat.Pl	85	īs	servitiīs	is		a	e	es	es	es	es	es	es	es
servus:Nom.Sg	2	m	Nom.Sg	300	us	servus	os	o	o	o	o	o	o	o	o	o	o
servus:Abl.Pl	2	m	Abl.Pl	300	īs	servīs	is	is	es	es	es	es	es	es	es	es	es
servus:Dat.Sg	2	m	Dat.Sg	300	ō	servō	o	o		e	e	e				e	
servus:Acc.Pl	2	m	Acc.Pl	300	ōs	servōs	os	s	s	s	es	es	es	es	es	es	es
servus:Gen.Sg	2	m	Gen.Sg	300	ī	servī	i	i									
servus:Gen.Pl	2	m	Gen.Pl	300	ōrum	servōrum	oro	s	es	es	es	es	es	es	es	es	es
servus:Abl.Sg	2	m	Abl.Sg	300	ō	servō	o	o	o	o	o	o	o	o	o	o	o
servus:Nom.Pl	2	m	Nom.Pl	300	ī	servī	i	s	s	s	s	s				e	es
servus:Acc.Sg	2	m	Acc.Sg	300	um	servum	o	o	o	o	o	o	o	o	o	o	o
servus:Dat.Pl	2	m	Dat.Pl	300	īs	servīs	is	es	es	es	es	es	es	es	es	es	es
sidus:Nom.Sg	3	n	Nom.Sg	226		sīdus											
sidus:Abl.Pl	3	n	Abl.Pl	226	ibus	sīderibus	ebos	es	es	e	as	as	as	as	as	as	as
sidus:Dat.Sg	3	n	Dat.Sg	226	ī	sīderī	i	e	e	e	e	es	es	es	es	es	es
sidus:Acc.Pl	3	n	Acc.Pl	226	a	sīdera	a	a	a	a	as	as	as	as	as	as	as
sidus:Gen.Sg	3	n	Gen.Sg	226	is	sīderis	es	es	e	e	e	es	es	es	es	es	es
sidus:Gen.Pl	3	n	Gen.Pl	226	um	sīderum	o	as	as	e	es	es	es	es	es	es	es
sidus:Abl.Sg	3	n	Abl.Sg	226	e	sīdere	e	e	e	e	e	e					
sidus:Nom.Pl	3	n	Nom.Pl	226	a	sīdera	a	a	a	a	as	as	as	as	as	as	as
sidus:Acc.Sg	3	n	Acc.Sg	226		sīdus											
sidus:Dat.Pl	3	n	Dat.Pl	226	ibus	sīderibus	ebos	a	as	e	es	es	es	es	es	es	es
signum:Nom.Sg	2	n	Nom.Sg	441	um	signum	o	o	o	o	o	o	o	o	o	o	o
signum:Abl.Pl	2	n	Abl.Pl	441	īs	signīs	is	e	e	e		a	a	a	a	as	as
signum:Dat.Sg	2	n	Dat.Sg	441	ō	signō	o	o	e	e	e	e					
signum:Acc.Pl	2	n	Acc.Pl	441	a	signa	a	a	a	a	a	a	a	a	a	as	as
signum:Gen.Sg	2	n	Gen.Sg	441	ī	signī	i	i									
signum:Gen.Pl	2	n	Gen.Pl	441	ōrum	signōrum	oro			e	es	es	es	es	es	es	es
signum:Abl.Sg	2	n	Abl.Sg	441	ō	signō	o	o	o	o	o	o	o	o	o	o	o
signum:Nom.Pl	2	n	Nom.Pl	441	a	signa	a	a	a	a	a	a	a	a	a	a	a
signum:Acc.Sg	2	n	Acc.Sg	441	um	signum	o	o	o	o	o	o	o	o	o	o	o
signum:Dat.Pl	2	n	Dat.Pl	441	īs	signīs	is		a	e	es	es	es	es	es	es	es
silentium:Nom.Sg	2	n	Nom.Sg	125	um	silentium	o	o	o	o	o	o	o	o	o	o	o
silentium:Abl.Pl	2	n	Abl.Pl	125	īs	silentiīs	is	e	e		a	a	a	a	a	as	as
silentium:Dat.Sg	2	n	Dat.Sg	125	ō	silentiō	o	o		e	e	e					
silentium:Acc.Pl	2	n	Acc.Pl	125	a	silentia	a	a	a	a	a	a	a	a	a	as	as
silentium:Gen.Sg	2	n	Gen.Sg	125	ī	silentiī	i	i									
silentium:Gen.Pl	2	n	Gen.Pl	125	ōrum	silentiōrum	oro	s		e	es	es	es	es	es	es	es
silentium:Abl.Sg	2	n	Abl.Sg	125	ō	silentiō	o	o	o	o	o	o	o	o	o	o	o
silentium:Nom.Pl	2	n	Nom.Pl	125	a	silentia	a	a	a	a	a	a	a	a	a	a	a
silentium:Acc.Sg	2	n	Acc.Sg	125	um	silentium	o	o	o	o	o	o	o	o	o	o	o
silentium:Dat.Pl	2	n	Dat.Pl	125	īs	silentiīs	is		a	e	es	es	es	es	es	es	es
silva:Nom.Sg	1	f	Nom.Sg	341	a	silva	a	a	a	a	a	a	a	a	a	a	a
silva:Abl.Pl	1	f	Abl.Pl	341	īs	silvīs	is	s	s	as	as	as	as	as	as	as	as
silva:Dat.Sg	1	f	Dat.Sg	341	ae	silvae	e	e	es	es	es	es	es	es	es	es	es
silva:Acc.Pl	1	f	Acc.Pl	341	ās	silvās	as	as	as	as	as	as	as	as	as	as	as
silva:Gen.Sg	1	f	Gen.Sg	341	ae	silvae	e	e	es	es	es	es	es	es	es	es	es
silva:Gen.Pl	1	f	Gen.Pl	341	ārum	silvārum	aro	es	es	es	es	es	es	es	es	es	es
silva:Abl.Sg	1	f	Abl.Sg	341	ā	silvā	a	a	a	a	a	a	a	a	a	a	a
silva:Nom.Pl	1	f	Nom.Pl	341	ae	silvae	e	as	as	as	as	as	as	as	as	as	as
silva:Acc.Sg	1	f	Acc.Sg	341	am	silvam	a	a	a	a	a	a	a	a	a	a	a
silva:Dat.Pl	1	f	Dat.Pl	341	īs	silvīs	is	s	es	es	es	es	es	es	es	es	es
simulacrum:Nom.Sg	2	n	Nom.Sg	66	um	simulācrum	o	o	o	o	o	o	o	o	o	o	o
simulacrum:Abl.Pl	2	n	Abl.Pl	66	īs	simulācrīs	is	e				a	a	a	a	as	as
simulacrum:Dat.Sg	2	n	Dat.Sg	66	ō	simulācrō	o	o		e	e	e					
simulacrum:Acc.Pl	2	n	Acc.Pl	66	a	simulācra	a	a	a	a	a	a	a	a	a	a	as
simulacrum:Gen.Sg	2	n	Gen.Sg	66	ī	simulācrī	i	i									
simulacrum:Gen.Pl	2	n	Gen.Pl	66	ōrum	simulācrōrum	oro			e	es	es	es	es	es	es	es
simulacrum:Abl.Sg	2	n	Abl.Sg	66	ō	simulācrō	o	o	o	o	o	o	o	o	o	o	o
simulacrum:Nom.Pl	2	n	Nom.Pl	66	a	simulācra	a	a	a			a	a	a	a	a	a
simulacrum:Acc.Sg	2	n	Acc.Sg	66	um	simulācrum	o	o	o	o	o	o	o	o	o	o	o
simulacrum:Dat.Pl	2	n	Dat.Pl	66	īs	simulācrīs	is		a	e	es	es	es	es	es	es	es
sinus:Nom.Sg	4	m	Nom.Sg	181	us	sinus	os	os	o	o	o	o	o	o	o	o	o
sinus:Abl.Pl	4	m	Abl.Pl	181	ibus	sinibus	ebos	s	s	s	s	s	es	es	es	es	es
sinus:Dat.Sg	4	m	Dat.Sg	181	uī	sinuī	oi	o	us	s							
sinus:Acc.Pl	4	m	Acc.Pl	181	ūs	sinūs	us	us	us	s	s	s	es	es	es	es	es
sinus:Gen.Sg	4	m	Gen.Sg	181	ūs	sinūs	us	us	us	us							
sinus:Gen.Pl	4	m	Gen.Pl	181	uum	sinuum	u	s	es	es	es	es	es	es	es	es	es
sinus:Abl.Sg	4	m	Abl.Sg	181	ū	sinū	u	o	o	o	o	o	o	o	o	o	o
sinus:Nom.Pl	4	m	Nom.Pl	181	ūs	sinūs	us	us	us	us	s	s			e	e	es
sinus:Acc.Sg	4	m	Acc.Sg	181	um	sinum	o	o	o	o	o	o	o	o	o	o	o
sinus:Dat.Pl	4	m	Dat.Pl	181	ibus	sinibus	ebos	s	es	es	es	es	es	es	es	es	es
sitis:Nom.Sg	3	f	Nom.Sg	75	is	sitis	es										
sitis:Abl.Pl	3	f	Abl.Pl	75				es	es	es	es	es	es	es	es	es	es
sitis:Dat.Sg	3	f	Dat.Sg	75	ī	sitī	i	e	es	es	es	es	es	es	es	es	es
sitis:Acc.Pl	3	f	Acc.Pl	75				es	es	es	es	es	es	es	es	es	es
sitis:Gen.Sg	3	f	Gen.Sg	75	is	sitis	es	es	es	es	es	es	es	es	es	es	es
sitis:Gen.Pl	3	f	Gen.Pl	75				es	es	es	es	es	es	es	es	es	es
sitis:Abl.Sg	3	f	Abl.Sg	75	e	site	e	e	e	e	e	e	e	e	e	e	e
sitis:Nom.Pl	3	f	Nom.Pl	75				es	es	es	es	es	es	es	es	es	es
sitis:Acc.Sg	3	f	Acc.Sg	75	em	sitem	e	e	e	e	e	e	e	e	e	e	e
sitis:Dat.Pl	3	f	Dat.Pl	75				es	es	es	es	es	es	es	es	es	es
sol:Nom.Sg	3	m	Nom.Sg	312		sōl											
sol:Abl.Pl	3	m	Abl.Pl	312	ibus	sōlibus	ebos	es	es	es	es	es	es	es	es	es	es
sol:Dat.Sg	3	m	Dat.Sg	312	ī	sōlī	i	e	es	es	es	es	es	es	es	es	es
sol:Acc.Pl	3	m	Acc.Pl	312	ēs	sōlēs	es	es	es	es	es	es	es	es	es	es	es
sol:Gen.Sg	3	m	Gen.Sg	312	is	sōlis	es	es	es	es	es	es	es	es	es	es	es
sol:Gen.Pl	3	m	Gen.Pl	312	um	sōlum	o	es	es	es	es	es	es	es	es	es	es
sol:Abl.Sg	3	m	Abl.Sg	312	e	sōle	e	e	e	e	e	e	e	e	e	e	e
sol:Nom.Pl	3	m	Nom.Pl	312	ēs	sōlēs	es	es	es	es	es	es	es	es	es	es	es
sol:Acc.Sg	3	m	Acc.Sg	312	em	sōlem	e	e	e	e	e	e	e	e	e	e	e
sol:Dat.Pl	3	m	Dat.Pl	312	ibus	sōlibus	ebos	es	es	es	es	es	es	es	es	es	es
solum:Nom.Sg	2	n	Nom.Sg	165	um	solum	o	o	o	o	o	o	o	o	o	o	o
solum:Abl.Pl	2	n	Abl.Pl	165	īs	solīs	is	is	e			a	a	a	a	as	as
solum:Dat.Sg	2	n	Dat.Sg	165	ō	solō	o	o		e	e	e					
solum:Acc.Pl	2	n	Acc.Pl	165	a	sola	a	a	a	a	a	a	a	a	a	a	as
solum:Gen.Sg	2	n	Gen.Sg	165	ī	solī	i	i									
solum:Gen.Pl	2	n	Gen.Pl	165	ōrum	solōrum	oro	s		e	es	es	es	es	es	es	es
solum:Abl.Sg	2	n	Abl.Sg	165	ō	solō	o	o	o	o	o	o	o	o	o	o	o
solum:Nom.Pl	2	n	Nom.Pl	165	a	sola	a	a	a			a	a	a	a	a	a
solum:Acc.Sg	2	n	Acc.Sg	165	um	solum	o	o	o	o	o	o	o	o	o	o	o
solum:Dat.Pl	2	n	Dat.Pl	165	īs	solīs	is		a	e	es	es	es	es	es	es	es
somnus:Nom.Sg	2	m	Nom.Sg	200	us	somnus	os	os	o	o	o	o	o	o	o	o	o
somnus:Abl.Pl	2	m	Abl.Pl	200	īs	somnīs	is	is	es	es	es	es	es	es	es	es	es
somnus:Dat.Sg	2	m	Dat.Sg	200	ō	somnō	o	o		e	e	e					
somnus:Acc.Pl	2	m	Acc.Pl	200	ōs	somnōs	os	s	s	s	es	es	es	es	es	es	es
somnus:Gen.Sg	2	m	Gen.Sg	200	ī	somnī	i	i									
somnus:Gen.Pl	2	m	Gen.Pl	200	ōrum	somnōrum	oro	s	es	es	es	es	es	es	es	es	es
somnus:Abl.Sg	2	m	Abl.Sg	200	ō	somnō	o	o	o	o	o	o	o	o	o	o	o
somnus:Nom.Pl	2	m	Nom.Pl	200	ī	somnī	i	s	s	s	s	s				e	es
somnus:Acc.Sg	2	m	Acc.Sg	200	um	somnum	o	o	o	o	o	o	o	o	o	o	o
somnus:Dat.Pl	2	m	Dat.Pl	200	īs	somnīs	is	es	es	es	es	es	es	es	es	es	es
sonitus:Nom.Sg	4	m	Nom.Sg	54	us	sonitus	os	os	o	o	o	o	o	o	o	o	o
sonitus:Abl.Pl	4	m	Abl.Pl	54	ibus	sonitibus	ebos	s	s	s	s	s	es	es	es	es	es
sonitus:Dat.Sg	4	m	Dat.Sg	54	uī	sonituī	oi	os	us	s							
sonitus:Acc.Pl	4	m	Acc.Pl	54	ūs	sonitūs	us	us	us	s	s	s	es	es	es	es	es
sonitus:Gen.Sg	4	m	Gen.Sg	54	ūs	sonitūs	us	us	us	us							
sonitus:Gen.Pl	4	m	Gen.Pl	54	uum	sonituum	u	s	es	es	es	es	es	es	es	es	es
sonitus:Abl.Sg	4	m	Abl.Sg	54	ū	sonitū	u	o	o	o	o	o	o	o	o	o	o
sonitus:Nom.Pl	4	m	Nom.Pl	54	ūs	sonitūs	us	us	us	us	s	s			e	e	es
sonitus:Acc.Sg	4	m	Acc.Sg	54	um	sonitum	o	o	o	o	o	o	o	o	o	o	o
sonitus:Dat.Pl	4	m	Dat.Pl	54	ibus	sonitibus	ebos	s	es	es	es	es	es	es	es	es	es
sonus:Nom.Sg	2	m	Nom.Sg	97	us	sonus	os	os	o	o	o	o	o	o	o	o	o
sonus:Abl.Pl	2	m	Abl.Pl	97	īs	sonīs	is	is	es	es	es	es	es	es	es	es	es
sonus:Dat.Sg	2	m	Dat.Sg	97	ō	sonō	o	o	e	e	e	e					
sonus:Acc.Pl	2	m	Acc.Pl	97	ōs	sonōs	os	s	s	s	es	es	es	es	es	es	es
sonus:Gen.Sg	2	m	Gen.Sg	97	ī	sonī	i	i									
sonus:Gen.Pl	2	m	Gen.Pl	97	ōrum	sonōrum	oro	s	es	es	es	es	es	es	es	es	es
sonus:Abl.Sg	2	m	Abl.Sg	97	ō	sonō	o	o	o	o	o	o	o	o	o	o	o
sonus:Nom.Pl	2	m	Nom.Pl	97	ī	sonī	i	s	s	s	s	s				e	es
sonus:Acc.Sg	2	m	Acc.Sg	97	um	sonum	o	o	o	o	o	o	o	o	o	o	o
sonus:Dat.Pl	2	m	Dat.Pl	97	īs	sonīs	is	es	es	es	es	es	es	es	es	es	es
soror:Nom.Sg	3	fh	Nom.Sg	168		soror											
soror:Abl.Pl	3	fh	Abl.Pl	168	ibus	sorōribus	ebos	es	es	es	es	es	es	es	es	es	es
soror:Dat.Sg	3	fh	Dat.Sg	168	ī	sorōrī	i	e	es	es	es	es	es	es	es	es	es
soror:Acc.Pl	3	fh	Acc.Pl	168	ēs	sorōrēs	es	es	es	es	es	es	es	es	es	es	es
soror:Gen.Sg	3	fh	Gen.Sg	168	is	sorōris	es	es	es	es	es	es	es	es	es	es	es
soror:Gen.Pl	3	fh	Gen.Pl	168	um	sorōrum	o	es	es	es	es	es	es	es	es	es	es
soror:Abl.Sg	3	fh	Abl.Sg	168	e	sorōre	e	e	e	e	e	e	e	e	e	e	e
soror:Nom.Pl	3	fh	Nom.Pl	168	ēs	sorōrēs	es	es	es	es	es	es	es	es	es	es	es
soror:Acc.Sg	3	fh	Acc.Sg	168	em	sorōrem	e	e	e	e	e	e	e	e	e	e	e
soror:Dat.Pl	3	fh	Dat.Pl	168	ibus	sorōribus	ebos	es	es	es	es	es	es	es	es	es	es
sors:Nom.Sg	3	f	Nom.Sg	160		sors											
sors:Abl.Pl	3	f	Abl.Pl	160	ibus	sortibus	ebos	es	es	es	es	es	es	es	es	es	es
sors:Dat.Sg	3	f	Dat.Sg	160	ī	sortī	i	e	es	es	es	es	es	es	es	es	es
sors:Acc.Pl	3	f	Acc.Pl	160	ēs	sortēs	es	es	es	es	es	es	es	es	es	es	es
sors:Gen.Sg	3	f	Gen.Sg	160	is	sortis	es	es	es	es	es	es	es	es	es	es	es
sors:Gen.Pl	3	f	Gen.Pl	160	ium	sortium	eo	es	es	es	es	es	es	es	es	es	es
sors:Abl.Sg	3	f	Abl.Sg	160	e	sorte	e	e	e	e	e	e	e	e	e	e	e
sors:Nom.Pl	3	f	Nom.Pl	160	ēs	sortēs	es	es	es	es	es	es	es	es	es	es	es
sors:Acc.Sg	3	f	Acc.Sg	160	em	sortem	e	e	e	e	e	e	e	e	e	e	e
sors:Dat.Pl	3	f	Dat.Pl	160	ibus	sortibus	ebos	es	es	es	es	es	es	es	es	es	es
spatium:Nom.Sg	2	n	Nom.Sg	310	um	spatium	o	o	o	o	o	o	o	o	o	o	o
spatium:Abl.Pl	2	n	Abl.Pl	310	īs	spatiīs	is	i	e			a	a	a	a	as	as
spatium:Dat.Sg	2	n	Dat.Sg	310	ō	spatiō	o	o		e	e	e					
spatium:Acc.Pl	2	n	Acc.Pl	310	a	spatia	a	a	a	a	a	a	a	a	a	a	as
spatium:Gen.Sg	2	n	Gen.Sg	310	ī	spatiī	i	i									
spatium:Gen.Pl	2	n	Gen.Pl	310	ōrum	spatiōrum	oro	s		e	es	es	es	es	es	es	es
spatium:Abl.Sg	2	n	Abl.Sg	310	ō	spatiō	o	o	o	o	o	o	o	o	o	o	o
spatium:Nom.Pl	2	n	Nom.Pl	310	a	spatia	a	a	a			a	a	a	a	a	a
spatium:Acc.Sg	2	n	Acc.Sg	310	um	spatium	o	o	o	o	o	o	o	o	o	o	o
spatium:Dat.Pl	2	n	Dat.Pl	310	īs	spatiīs	is		a	e	es	es	es	es	es	es	es
species:Nom.Sg	5	f	Nom.Sg	276	ēs	speciēs	es	e	e	e	e	e	e	es	es	es	es
species:Abl.Pl	5	f	Abl.Pl	276	ēbus	speciēbus	ebos	es	es	es	es	es	es	es	es	es	es
species:Dat.Sg	5	f	Dat.Sg	276	ēī	speciēī	ei	e	es	es	es	es	es	es	es	es	es
species:Acc.Pl	5	f	Acc.Pl	276	ēs	speciēs	es	es	es	es	es	es	es	es	es	es	es
species:Gen.Sg	5	f	Gen.Sg	276	ēī	speciēī	ei	e	es	es	es	es	es	es	es	es	es
species:Gen.Pl	5	f	Gen.Pl	276	ērum	speciērum	ero	es	es	es	es	es	es	es	es	es	es
species:Abl.Sg	5	f	Abl.Sg	276	ē	speciē	e	e	e	e	e	e	es	es	es	es	es
species:Nom.Pl	5	f	Nom.Pl	276	ēs	speciēs	es	es	es	es	es	es	es	es	es	es	es
species:Acc.Sg	5	f	Acc.Sg	276	em	speciem	e	e	e	e	e	e	es	es	es	es	es
species:Dat.Pl	5	f	Dat.Pl	276	ēbus	speciēbus	ebos	es	es	es	es	es	es	es	es	es	es
specus:Nom.Sg	4	m	Nom.Sg	59	us	specus	os	os	o	o	o	o	o	o	o	o	o
specus:Abl.Pl	4	m	Abl.Pl	59	ubus	specubus	obos	s	s	s	s	s	es	es	es	es	es
specus:Dat.Sg	4	m	Dat.Sg	59	uī	specuī	oi	os	us	s							
specus:Acc.Pl	4	m	Acc.Pl	59	ūs	specūs	us	us	us	s	s	s	es	es	es	es	es
specus:Gen.Sg	4	m	Gen.Sg	59	ūs	specūs	us	us	us	us							
specus:Gen.Pl	4	m	Gen.Pl	59	uum	specuum	u	s	es	es	es	es	es	es	es	es	es
specus:Abl.Sg	4	m	Abl.Sg	59	ū	specū	u	o	o	o	o	o	o	o	o	o	o
specus:Nom.Pl	4	m	Nom.Pl	59	ūs	specūs	us	us	us	us	s	s			e	e	es
specus:Acc.Sg	4	m	Acc.Sg	59	um	specum	o	o	o	o	o	o	o	o	o	o	o
specus:Dat.Pl	4	m	Dat.Pl	59	ubus	specubus	obos	s	es	es	es	es	es	es	es	es	es
spes:Nom.Sg	5	f	Nom.Sg	557	ēs	spēs	es	e	e	e	e	e	e	es	es	es	es
spes:Abl.Pl	5	f	Abl.Pl	557	ēbus	spēbus	ebos	es	es	es	es	es	es	es	es	es	es
spes:Dat.Sg	5	f	Dat.Sg	557	eī	speī	ei	e	es	es	es	es	es	es	es	es	es
spes:Acc.Pl	5	f	Acc.Pl	557	ēs	spēs	es	es	es	es	es	es	es	es	es	es	es
spes:Gen.Sg	5	f	Gen.Sg	557	eī	speī	ei	es	es	es	es	es	es	es	es	es	es
spes:Gen.Pl	5	f	Gen.Pl	557	ērum	spērum	ero	es	es	es	es	es	es	es	es	es	es
spes:Abl.Sg	5	f	Abl.Sg	557	ē	spē	e	e	e	e	e	e	es	es	es	es	es
spes:Nom.Pl	5	f	Nom.Pl	557	ēs	spēs	es	es	es	es	es	es	es	es	es	es	es
spes:Acc.Sg	5	f	Acc.Sg	557	em	spem	e	e	e	e	e	e	es	es	es	es	es
spes:Dat.Pl	5	f	Dat.Pl	557	ēbus	spēbus	ebos	es	es	es	es	es	es	es	es	es	es
spiritus:Nom.Sg	4	m	Nom.Sg	181	us	spīritus	os	os	o	o	o	o	o	o	o	o	o
spiritus:Abl.Pl	4	m	Abl.Pl	181	ibus	spīritibus	ebos	s	s	s	s	s	es	es	es	es	es
spiritus:Dat.Sg	4	m	Dat.Sg	181	uī	spīrituī	oi	os	us	s							
spiritus:Acc.Pl	4	m	Acc.Pl	181	ūs	spīritūs	us	us	us	s	s	s	es	es	es	es	es
spiritus:Gen.Sg	4	m	Gen.Sg	181	ūs	spīritūs	us	us	us	us							
spiritus:Gen.Pl	4	m	Gen.Pl	181	uum	spīrituum	u	s	es	es	es	es	es	es	es	es	es
spiritus:Abl.Sg	4	m	Abl.Sg	181	ū	spīritū	u	o	o	o	o	o	o	o	o	o	o
spiritus:Nom.Pl	4	m	Nom.Pl	181	ūs	spīritūs	us	us	us	us	s	s			e	e	es
spiritus:Acc.Sg	4	m	Acc.Sg	181	um	spīritum	o	o	o	o	o	o	o	o	o	o	o
spiritus:Dat.Pl	4	m	Dat.Pl	181	ibus	spīritibus	ebos	s	es	es	es	es	es	es	es	es	es
spolium:Nom.Sg	2	n	Nom.Sg	89	um	spolium	o	o	o	o	o	o	o	o	o	o	o
spolium:Abl.Pl	2	n	Abl.Pl	89	īs	spoliīs	is	e	e	e	a	a	a	a	a	as	as
spolium:Dat.Sg	2	n	Dat.Sg	89	ō	spoliō	o		e	e	e	e					
spolium:Acc.Pl	2	n	Acc.Pl	89	a	spolia	a	a	a	a	a	a	a	a	a	a	as
spolium:Gen.Sg	2	n	Gen.Sg	89	ī	spoliī	i	i									
spolium:Gen.Pl	2	n	Gen.Pl	89	ōrum	spoliōrum	oro			e	es	es	es	es	es	es	es
spolium:Abl.Sg	2	n	Abl.Sg	89	ō	spoliō	o	o	o	o	o	o	o	o	o	o	o
spolium:Nom.Pl	2	n	Nom.Pl	89	a	spolia	a	a	a	a	a	a	a	a	a	a	a
spolium:Acc.Sg	2	n	Acc.Sg	89	um	spolium	o	o	o	o	o	o	o	o	o	o	o
spolium:Dat.Pl	2	n	Dat.Pl	89	īs	spoliīs	is		a	e	es	es	es	es	es	es	es
spons:Nom.Sg	3	f	Nom.Sg	58		spōns											
spons:Abl.Pl	3	f	Abl.Pl	58				es	es	es	es	es	es	es	es	es	es
spons:Dat.Sg	3	f	Dat.Sg	58	ī	spontī	i	e	es	es	es	es	es	es	es	es	es
spons:Acc.Pl	3	f	Acc.Pl	58				es	es	es	es	es	es	es	es	es	es
spons:Gen.Sg	3	f	Gen.Sg	58	is	spontis	es	es	es	es	es	es	es	es	es	es	es
spons:Gen.Pl	3	f	Gen.Pl	58				es	es	es	es	es	es	es	es	es	es
spons:Abl.Sg	3	f	Abl.Sg	58	e	sponte	e	e	e	e	e	e	e	e	e	e	e
spons:Nom.Pl	3	f	Nom.Pl	58				es	es	es	es	es	es	es	es	es	es
spons:Acc.Sg	3	f	Acc.Sg	58	em	spontem	e	e	e	e	e	e	e	e	e	e	e
spons:Dat.Pl	3	f	Dat.Pl	58				es	es	es	es	es	es	es	es	es	es
status:Nom.Sg	4	m	Nom.Sg	99	us	status	os	os	o	o	o	o	o	o	o	o	o
status:Abl.Pl	4	m	Abl.Pl	99	ibus	statibus	ebos	s	s	s	s	s	es	es	es	es	es
status:Dat.Sg	4	m	Dat.Sg	99	uī	statuī	oi	o	us	s							
status:Acc.Pl	4	m	Acc.Pl	99	ūs	statūs	us	us	us	s	s	s	es	es	es	es	es
status:Gen.Sg	4	m	Gen.Sg	99	ūs	statūs	us	us	us	us							
status:Gen.Pl	4	m	Gen.Pl	99	uum	statuum	u	s	es	es	es	es	es	es	es	es	es
status:Abl.Sg	4	m	Abl.Sg	99	ū	statū	u	o	o	o	o	o	o	o	o	o	o
status:Nom.Pl	4	m	Nom.Pl	99	ūs	statūs	us	us	us	us	s	s			e	e	es
status:Acc.Sg	4	m	Acc.Sg	99	um	statum	o	o	o	o	o	o	o	o	o	o	o
status:Dat.Pl	4	m	Dat.Pl	99	ibus	statibus	ebos	s	es	es	es	es	es	es	es	es	es
stella:Nom.Sg	1	f	Nom.Sg	76	a	stēlla	a	a	a	a	a	a	a	a	a	a	a
stella:Abl.Pl	1	f	Abl.Pl	76	īs	stēllīs	is	s	s	as	as	as	as	as	as	as	as
stella:Dat.Sg	1	f	Dat.Sg	76	ae	stēllae	e	e	e	es	es	es	es	es	es	es	es
stella:Acc.Pl	1	f	Acc.Pl	76	ās	stēllās	as	as	as	as	as	as	as	as	as	as	as
stella:Gen.Sg	1	f	Gen.Sg	76	ae	stēllae	e	e	e	e	es	es	es	es	es	es	es
stella:Gen.Pl	1	f	Gen.Pl	76	ārum	stēllārum	aro	es	es	es	es	es	es	es	es	es	es
stella:Abl.Sg	1	f	Abl.Sg	76	ā	stēllā	a	a	a	a	a	a	a	a	a	a	a
stella:Nom.Pl	1	f	Nom.Pl	76	ae	stēllae	e	as	as	as	as	as	as	as	as	as	as
stella:Acc.Sg	1	f	Acc.Sg	76	am	stēllam	a	a	a	a	a	a	a	a	a	a	a
stella:Dat.Pl	1	f	Dat.Pl	76	īs	stēllīs	is	s	es	es	es	es	es	es	es	es	es
stirps:Nom.Sg	3	f	Nom.Sg	84		stirps											
stirps:Abl.Pl	3	f	Abl.Pl	84	ibus	stirpibus	ebos	es	es	es	es	es	es	es	es	es	es
stirps:Dat.Sg	3	f	Dat.Sg	84	ī	stirpī	i	e	es	es	es	es	es	es	es	es	es
stirps:Acc.Pl	3	f	Acc.Pl	84	ēs	stirpēs	es	es	es	es	es	es	es	es	es	es	es
stirps:Gen.Sg	3	f	Gen.Sg	84	is	stirpis	es	es	es	es	es	es	es	es	es	es	es
stirps:Gen.Pl	3	f	Gen.Pl	84	ium	stirpium	eo	es	es	es	es	es	es	es	es	es	es
stirps:Abl.Sg	3	f	Abl.Sg	84	e	stirpe	e	e	e	e	e	e	e	e	e	e	e
