Word	Declension	Gender	TotFreq	Declined	0	1	2	3	4	5	6	7	8	9	10
saeculum:Gen.Pl	2	n	139	saeculōrum	ōrum	ōrum	ie	ieu	ieu	ieu	ieu	ieu	ieu	ieu	ieu
saeculum:Abl.Sg	2	n	139	saeculō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō
saeculum:Nom.Pl	2	n	139	saecula	a	a	a	a	a	a	a	e	e	e	e
saeculum:Acc.Sg	2	n	139	saeculum	um	um	um	um	um	um	um	um	um	um	um
saeculum:Dat.Pl	2	n	139	saeculīs	īs	īs	ie	ē	ieu	ieu	ieu	ieu	ieu	ieu	ieu
sagitta:Nom.Sg	1	f	105	sagitta	a	a	a	a	a	a	a	a	a	a	a
sagitta:Abl.Pl	1	f	105	sagittīs	īs	ī	ieu	ieu	ieu	ieu	ieu	ieu	ieu	ieu	ieu
sagitta:Dat.Sg	1	f	105	sagittae	ae	ae	ae	ae	ae	ae	ao	ae	ae	ae	ae
sagitta:Acc.Pl	1	f	105	sagittās	ās	aes	aes	aes	aes	aes	aes	aes	aes	aes	aes
sagitta:Gen.Sg	1	f	105	sagittae	ae	ae	ae	ae	ae	ae	ae	ae	ae	ae	ae
sagitta:Gen.Pl	1	f	105	sagittārum	ārum	aerum	ie	ieu	ieu	ieu	ieu	ieu	ieu	ieu	ieu
sagitta:Abl.Sg	1	f	105	sagittā	ā	ae	ae	ae	ae	ae	ae	ae	ae	ae	ae
sagitta:Nom.Pl	1	f	105	sagittae	ae	aes	aes	aes	aes	aes	aes	aes	aes	aes	aes
sagitta:Acc.Sg	1	f	105	sagittam	am	am	am	am	am	am	am	am	am	am	am
sagitta:Dat.Pl	1	f	105	sagittīs	īs	aes	ae	aeu	ieu	ieu	ieu	ieu	ieu	ieu	ieu
saltus:Nom.Sg	4	m	92	saltus	us	us	us	um	um	um	um	um	um	um	um
saltus:Abl.Pl	4	m	92	saltibus	ibus	ibus	iu	iu	iu	iu	iu	iu	iu	iu	iu
saltus:Dat.Sg	4	m	92	saltuī	uī	ū	u	o	o	o	e	e	e	e	e
saltus:Acc.Pl	4	m	92	saltūs	ūs	oes	oes	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
saltus:Gen.Sg	4	m	92	saltūs	ūs	ūs	ūs	o	o	o	e	e	e	e	e
saltus:Gen.Pl	4	m	92	saltuum	uum	iu	iu	iu	iu	iu	iu	iu	iu	iu	iu
saltus:Abl.Sg	4	m	92	saltū	ū	ou	o	o	o	o	e	e	e	e	e
saltus:Nom.Pl	4	m	92	saltūs	ūs	ues	oes	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
saltus:Acc.Sg	4	m	92	saltum	um	um	um	um	um	um	um	um	um	um	um
saltus:Dat.Pl	4	m	92	saltibus	ibus	isu	iu	iu	iu	iu	iu	iu	iu	iu	iu
salus:Nom.Sg	3	f	280	salūs						e	e	e	e	e	e
salus:Abl.Pl	3	f	280	salūtibus	ibus	ibus	iu	iu	iu	iu	iu	iu	iu	iu	iu
salus:Dat.Sg	3	f	280	salūtī	ī	e	e	e	e	e	e	e	e	e	e
salus:Acc.Pl	3	f	280	salūtēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
salus:Gen.Sg	3	f	280	salūtis	is	i	i	e	e	e	e	e	e	e	e
salus:Gen.Pl	3	f	280	salūtum	um	iu	iu	iu	iu	iu	iu	iu	iu	iu	iu
salus:Abl.Sg	3	f	280	salūte	e	e	e	e	e	e	e	e	e	e	e
salus:Nom.Pl	3	f	280	salūtēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
salus:Acc.Sg	3	f	280	salūtem	em	em	em	em	em	em	em	em	em	em	em
salus:Dat.Pl	3	f	280	salūtibus	ibus	iu	iu	iu	iu	iu	iu	iu	iu	iu	iu
sanctus:Nom.Sg	2	m	134	sānctus	us	u	u	u	u	um	um	um	um	um	um
sanctus:Abl.Pl	2	m	134	sānctīs	īs	īs	ieu	ieu	ieu	ieu	ieu	ieu	ieu	ieu	ieu
sanctus:Dat.Sg	2	m	134	sānctō	ō	ē	oe	ō	ō	ō	ō	ō	ō	ō	ō
sanctus:Acc.Pl	2	m	134	sānctōs	ōs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
sanctus:Gen.Sg	2	m	134	sānctī	ī	ui	ō	ō	ō	ō	ō	ō	ō	ō	ō
sanctus:Gen.Pl	2	m	134	sānctōrum	ōrum	ōrum	ieu	ieu	ieu	ieu	ieu	ieu	ieu	ieu	ieu
sanctus:Abl.Sg	2	m	134	sānctō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō
sanctus:Nom.Pl	2	m	134	sānctī	ī	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
sanctus:Acc.Sg	2	m	134	sānctum	um	um	um	um	um	um	um	um	um	um	um
sanctus:Dat.Pl	2	m	134	sānctīs	īs	īs	ie	ieu	ieu	ieu	ieu	ieu	ieu	ieu	ieu
sanguis:Nom.Sg	3	m	414	sanguis						e	e	e	e	e	e
sanguis:Abl.Pl	3	m	414	sanguinibus	ibus	ibus	ibu	iu	iu	iu	iu	iu	iu	iu	iu
sanguis:Dat.Sg	3	m	414	sanguinī	ī	e	e	e	e	e	e	e	e	e	e
sanguis:Acc.Pl	3	m	414	sanguinēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
sanguis:Gen.Sg	3	m	414	sanguinis	is	is	is	e	e	e	e	e	e	e	e
sanguis:Gen.Pl	3	m	414	sanguinum	um	iu	iu	iu	iu	iu	iu	iu	iu	iu	iu
sanguis:Abl.Sg	3	m	414	sanguine	e	e	e	e	e	e	e	e	e	e	e
sanguis:Nom.Pl	3	m	414	sanguinēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
sanguis:Acc.Sg	3	m	414	sanguinem	em	em	em	em	em	em	em	em	em	em	em
sanguis:Dat.Pl	3	m	414	sanguinibus	ibus	iu	iu	iu	iu	iu	iu	iu	iu	iu	iu
saxum:Nom.Sg	2	n	281	saxum	um	um	um	um	um	um	um	um	um	um	um
saxum:Abl.Pl	2	n	281	saxīs	īs	ī	ieu	ieu	ieu	ieu	ieu	ieu	ieu	ieu	ieu
saxum:Dat.Sg	2	n	281	saxō	ō	ē	oe	ō	ō	ō	ō	ō	ō	ō	ō
saxum:Acc.Pl	2	n	281	saxa	a	a	a	a	a	a	a	e	e	e	e
saxum:Gen.Sg	2	n	281	saxī	ī	ue	ō	ō	ō	ō	ō	ō	ō	ō	ō
saxum:Gen.Pl	2	n	281	saxōrum	ōrum	ōrum	ieu	ieu	ieu	ieu	ieu	ieu	ieu	ieu	ieu
saxum:Abl.Sg	2	n	281	saxō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō
saxum:Nom.Pl	2	n	281	saxa	a	a	a	a	a	a	a	e	e	e	e
saxum:Acc.Sg	2	n	281	saxum	um	um	um	um	um	um	um	um	um	um	um
saxum:Dat.Pl	2	n	281	saxīs	īs	īs	ie	ieu	ieu	ieu	ieu	ieu	ieu	ieu	ieu
scelus:Nom.Sg	3	n	531	scelus						e	e	e	e	e	e
scelus:Abl.Pl	3	n	531	sceleribus	ibus	ibus	iu	iu	iu	iu	iu	iu	iu	iu	iu
scelus:Dat.Sg	3	n	531	scelerī	ī	e	e	e	e	e	e	e	e	e	e
scelus:Acc.Pl	3	n	531	scelera	a	a	a	a	a	a	a	e	e	e	e
scelus:Gen.Sg	3	n	531	sceleris	is	i	e	e	e	e	e	e	e	e	e
scelus:Gen.Pl	3	n	531	scelerum	um	i	iu	iu	iu	iu	iu	iu	iu	iu	iu
scelus:Abl.Sg	3	n	531	scelere	e	e	e	e	e	e	e	e	e	e	e
scelus:Nom.Pl	3	n	531	scelera	a	a	a	a	a	a	a	e	e	e	e
scelus:Acc.Sg	3	n	531	scelus						e	e	e	e	e	e
scelus:Dat.Pl	3	n	531	sceleribus	ibus	ibu	iu	iu	iu	iu	iu	iu	iu	iu	iu
sedes:Nom.Sg	3	f	231	sēdēs	ēs					e	e	e	e	e	e
sedes:Abl.Pl	3	f	231	sēdibus	ibus	ibus	iu	iu	iu	iu	iu	iu	iu	iu	iu
sedes:Dat.Sg	3	f	231	sēdī	ī	e	e	e	e	e	e	e	e	e	e
sedes:Acc.Pl	3	f	231	sēdēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
sedes:Gen.Sg	3	f	231	sēdis	is	is	i	e	e	e	e	e	e	e	e
sedes:Gen.Pl	3	f	231	sēdium	ium	iu	iu	iu	iu	iu	iu	iu	iu	iu	iu
sedes:Abl.Sg	3	f	231	sēde	e	e	e	e	e	e	e	e	e	e	e
sedes:Nom.Pl	3	f	231	sēdēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
sedes:Acc.Sg	3	f	231	sēdem	em	em	em	em	em	em	em	em	em	em	em
sedes:Dat.Pl	3	f	231	sēdibus	ibus	iu	iu	iu	iu	iu	iu	iu	iu	iu	iu
seges:Nom.Sg	3	f	65	seges						e	e	e	e	e	e
seges:Abl.Pl	3	f	65	segetibus	ibus	ibus	iu	iu	iu	iu	iu	iu	iu	iu	iu
seges:Dat.Sg	3	f	65	segetī	ī	e	e	e	e	e	e	e	e	e	e
seges:Acc.Pl	3	f	65	segetēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
seges:Gen.Sg	3	f	65	segetis	is	i	i	e	e	e	e	e	e	e	e
seges:Gen.Pl	3	f	65	segetum	um	iu	iu	iu	iu	iu	iu	iu	iu	iu	iu
seges:Abl.Sg	3	f	65	segete	e	e	e	e	e	e	e	e	e	e	e
seges:Nom.Pl	3	f	65	segetēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
seges:Acc.Sg	3	f	65	segetem	em	em	em	em	em	em	em	em	em	em	em
seges:Dat.Pl	3	f	65	segetibus	ibus	iu	iu	iu	iu	iu	iu	iu	iu	iu	iu
semen:Nom.Sg	3	n	71	sēmen						e	e	e	e	e	e
semen:Abl.Pl	3	n	71	sēminibus	ibus	ibus	iu	iu	iu	iu	iu	iu	iu	iu	iu
semen:Dat.Sg	3	n	71	sēminī	ī	e	e	e	e	e	e	e	e	e	e
semen:Acc.Pl	3	n	71	sēmina	a	a	a	a	a	a	a	e	e	e	e
semen:Gen.Sg	3	n	71	sēminis	is	i	e	e	e	e	e	e	e	e	e
semen:Gen.Pl	3	n	71	sēminum	um	i	iu	iu	iu	iu	iu	iu	iu	iu	iu
semen:Abl.Sg	3	n	71	sēmine	e	e	e	e	e	e	e	e	e	e	e
semen:Nom.Pl	3	n	71	sēmina	a	a	a	a	a	a	a	e	e	e	e
semen:Acc.Sg	3	n	71	sēmen						e	e	e	e	e	e
semen:Dat.Pl	3	n	71	sēminibus	ibus	i	iu	iu	iu	iu	iu	iu	iu	iu	iu
senectus:Nom.Sg	3	f	128	senectūs						e	e	e	e	e	e
senectus:Abl.Pl	3	f	128	senectūtibus	ibus	ibus	iu	iu	iu	iu	iu	iu	iu	iu	iu
senectus:Dat.Sg	3	f	128	senectūtī	ī	e	e	e	e	e	e	e	e	e	e
senectus:Acc.Pl	3	f	128	senectūtēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
senectus:Gen.Sg	3	f	128	senectūtis	is	i	i	e	e	e	e	e	e	e	e
senectus:Gen.Pl	3	f	128	senectūtum	um	iu	iu	iu	iu	iu	iu	iu	iu	iu	iu
senectus:Abl.Sg	3	f	128	senectūte	e	e	e	e	e	e	e	e	e	e	e
senectus:Nom.Pl	3	f	128	senectūtēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
senectus:Acc.Sg	3	f	128	senectūtem	em	em	em	em	em	em	em	em	em	em	em
senectus:Dat.Pl	3	f	128	senectūtibus	ibus	iu	iu	iu	iu	iu	iu	iu	iu	iu	iu
senex:Nom.Sg	3	m	178	senex						e	e	e	e	e	e
senex:Abl.Pl	3	m	178	senibus	ibus	ibus	iu	iu	iu	iu	iu	iu	iu	iu	iu
senex:Dat.Sg	3	m	178	senī	ī	e	e	e	e	e	e	e	e	e	e
senex:Acc.Pl	3	m	178	senēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
senex:Gen.Sg	3	m	178	senis	is	is	is	e	e	e	e	e	e	e	e
senex:Gen.Pl	3	m	178	senum	um	iu	iu	iu	iu	iu	iu	iu	iu	iu	iu
senex:Abl.Sg	3	m	178	sene	e	e	e	e	e	e	e	e	e	e	e
senex:Nom.Pl	3	m	178	senēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
senex:Acc.Sg	3	m	178	senem	em	em	em	em	em	em	em	em	em	em	em
senex:Dat.Pl	3	m	178	senibus	ibus	ius	iu	iu	iu	iu	iu	iu	iu	iu	iu
sensus:Nom.Sg	4	m	163	sēnsus	us	us	us	um	um	um	um	um	um	um	um
sensus:Abl.Pl	4	m	163	sēnsibus	ibus	ibus	ibu	iu	iu	iu	iu	iu	iu	iu	iu
sensus:Dat.Sg	4	m	163	sēnsuī	uī	ū	u	o	o	o	e	e	e	e	e
sensus:Acc.Pl	4	m	163	sēnsūs	ūs	oes	oes	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
sensus:Gen.Sg	4	m	163	sēnsūs	ūs	ūs	ūs	o	o	o	e	e	e	e	e
sensus:Gen.Pl	4	m	163	sēnsuum	uum	iu	iu	iu	iu	iu	iu	iu	iu	iu	iu
sensus:Abl.Sg	4	m	163	sēnsū	ū	ou	o	o	o	o	e	e	e	e	e
sensus:Nom.Pl	4	m	163	sēnsūs	ūs	ues	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
sensus:Acc.Sg	4	m	163	sēnsum	um	um	um	um	um	um	um	um	um	um	um
sensus:Dat.Pl	4	m	163	sēnsibus	ibus	iu	iu	iu	iu	iu	iu	iu	iu	iu	iu
sententia:Nom.Sg	1	f	285	sententia	a	a	a	a	a	a	a	a	a	a	a
sententia:Abl.Pl	1	f	285	sententiīs	īs	ī	ieu	ieu	ieu	ieu	ieu	ieu	ieu	ieu	ieu
sententia:Dat.Sg	1	f	285	sententiae	ae	ae	ae	ae	ae	ae	ao	ae	ae	ae	ae
sententia:Acc.Pl	1	f	285	sententiās	ās	aes	aes	aes	aes	aes	aes	aes	aes	aes	aes
sententia:Gen.Sg	1	f	285	sententiae	ae	ae	ae	ae	ae	ae	ae	ae	ae	ae	ae
sententia:Gen.Pl	1	f	285	sententiārum	ārum	aerum	ieu	ieu	ieu	ieu	ieu	ieu	ieu	ieu	ieu
sententia:Abl.Sg	1	f	285	sententiā	ā	ae	ae	ae	ae	ae	ae	ae	ae	ae	ae
sententia:Nom.Pl	1	f	285	sententiae	ae	aes	aes	aes	aes	aes	aes	aes	aes	aes	aes
sententia:Acc.Sg	1	f	285	sententiam	am	am	am	am	am	am	am	am	am	am	am
sententia:Dat.Pl	1	f	285	sententiīs	īs	ies	ae	aeu	ieu	ieu	ieu	ieu	ieu	ieu	ieu
sepulcrum:Nom.Sg	2	n	61	sepulcrum	um	um	um	um	um	um	um	um	um	um	um
sepulcrum:Abl.Pl	2	n	61	sepulcrīs	īs	ī	ieu	ieu	ieu	ieu	ieu	ieu	ieu	ieu	ieu
sepulcrum:Dat.Sg	2	n	61	sepulcrō	ō	ē	oe	ō	ō	ō	ō	ō	ō	ō	ō
sepulcrum:Acc.Pl	2	n	61	sepulcra	a	a	a	a	a	a	a	e	e	e	e
sepulcrum:Gen.Sg	2	n	61	sepulcrī	ī	ue	ō	ō	ō	ō	ō	ō	ō	ō	ō
sepulcrum:Gen.Pl	2	n	61	sepulcrōrum	ōrum	ōrum	ieu	ieu	ieu	ieu	ieu	ieu	ieu	ieu	ieu
sepulcrum:Abl.Sg	2	n	61	sepulcrō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō
sepulcrum:Nom.Pl	2	n	61	sepulcra	a	a	a	a	a	a	a	e	e	e	e
sepulcrum:Acc.Sg	2	n	61	sepulcrum	um	um	um	um	um	um	um	um	um	um	um
sepulcrum:Dat.Pl	2	n	61	sepulcrīs	īs	īs	ie	ie	ieu	ieu	ieu	ieu	ieu	ieu	ieu
sermo:Nom.Sg	3	m	256	sermō						e	e	e	e	e	e
sermo:Abl.Pl	3	m	256	sermōnibus	ibus	ibus	iu	iu	iu	iu	iu	iu	iu	iu	iu
sermo:Dat.Sg	3	m	256	sermōnī	ī	e	e	e	e	e	e	e	e	e	e
sermo:Acc.Pl	3	m	256	sermōnēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
sermo:Gen.Sg	3	m	256	sermōnis	is	is	is	e	e	e	e	e	e	e	e
sermo:Gen.Pl	3	m	256	sermōnum	um	iu	iu	iu	iu	iu	iu	iu	iu	iu	iu
sermo:Abl.Sg	3	m	256	sermōne	e	e	e	e	e	e	e	e	e	e	e
sermo:Nom.Pl	3	m	256	sermōnēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
sermo:Acc.Sg	3	m	256	sermōnem	em	em	em	em	em	em	em	em	em	em	em
sermo:Dat.Pl	3	m	256	sermōnibus	ibus	iu	iu	iu	iu	iu	iu	iu	iu	iu	iu
serpens:Nom.Sg	3	f	71	serpēns						e	e	e	e	e	e
serpens:Abl.Pl	3	f	71	serpentibus	ibus	ibus	iu	iu	iu	iu	iu	iu	iu	iu	iu
serpens:Dat.Sg	3	f	71	serpentī	ī	e	e	e	e	e	e	e	e	e	e
serpens:Acc.Pl	3	f	71	serpentēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
serpens:Gen.Sg	3	f	71	serpentis	is	i	i	e	e	e	e	e	e	e	e
serpens:Gen.Pl	3	f	71	serpentum	um	iu	iu	iu	iu	iu	iu	iu	iu	iu	iu
serpens:Abl.Sg	3	f	71	serpente	e	e	e	e	e	e	e	e	e	e	e
serpens:Nom.Pl	3	f	71	serpentēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
serpens:Acc.Sg	3	f	71	serpentem	em	em	em	em	em	em	em	em	em	em	em
serpens:Dat.Pl	3	f	71	serpentibus	ibus	iu	iu	iu	iu	iu	iu	iu	iu	iu	iu
servitium:Nom.Sg	2	n	85	servitium	um	um	um	um	um	um	um	um	um	um	um
servitium:Abl.Pl	2	n	85	servitiīs	īs	ī	ie	ieu	ieu	ieu	ieu	ieu	ieu	ieu	ieu
servitium:Dat.Sg	2	n	85	servitiō	ō	ē	oe	ō	ō	ō	ō	ō	ō	ō	ō
servitium:Acc.Pl	2	n	85	servitia	a	a	a	a	a	a	a	e	e	e	e
servitium:Gen.Sg	2	n	85	servitiī	ī	ue	ō	ō	ō	ō	ō	ō	ō	ō	ō
servitium:Gen.Pl	2	n	85	servitiōrum	ōrum	ōrum	ie	ieu	ieu	ieu	ieu	ieu	ieu	ieu	ieu
servitium:Abl.Sg	2	n	85	servitiō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō
servitium:Nom.Pl	2	n	85	servitia	a	a	a	a	a	a	a	e	e	e	e
servitium:Acc.Sg	2	n	85	servitium	um	um	um	um	um	um	um	um	um	um	um
servitium:Dat.Pl	2	n	85	servitiīs	īs	īs	ie	ē	ieu	ieu	ieu	ieu	ieu	ieu	ieu
servus:Nom.Sg	2	m	300	servus	us	u	u	u	u	um	um	um	um	um	um
servus:Abl.Pl	2	m	300	servīs	īs	īs	ieu	ieu	ieu	ieu	ieu	ieu	ieu	ieu	ieu
servus:Dat.Sg	2	m	300	servō	ō	ē	oe	ō	ō	ō	ō	ō	ō	ō	ō
servus:Acc.Pl	2	m	300	servōs	ōs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
servus:Gen.Sg	2	m	300	servī	ī	ū	ō	ō	ō	ō	ō	ō	ō	ō	ō
servus:Gen.Pl	2	m	300	servōrum	ōrum	ōrum	ieu	ieu	ieu	ieu	ieu	ieu	ieu	ieu	ieu
servus:Abl.Sg	2	m	300	servō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō
servus:Nom.Pl	2	m	300	servī	ī	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
servus:Acc.Sg	2	m	300	servum	um	um	um	um	um	um	um	um	um	um	um
servus:Dat.Pl	2	m	300	servīs	īs	īs	ie	ieu	ieu	ieu	ieu	ieu	ieu	ieu	ieu
sidus:Nom.Sg	3	n	226	sīdus						e	e	e	e	e	e
sidus:Abl.Pl	3	n	226	sīderibus	ibus	ibus	iu	iu	iu	iu	iu	iu	iu	iu	iu
sidus:Dat.Sg	3	n	226	sīderī	ī	e	e	e	e	e	e	e	e	e	e
sidus:Acc.Pl	3	n	226	sīdera	a	a	a	a	a	a	a	e	e	e	e
sidus:Gen.Sg	3	n	226	sīderis	is	i	e	e	e	e	e	e	e	e	e
sidus:Gen.Pl	3	n	226	sīderum	um	i	iu	iu	iu	iu	iu	iu	iu	iu	iu
sidus:Abl.Sg	3	n	226	sīdere	e	e	e	e	e	e	e	e	e	e	e
sidus:Nom.Pl	3	n	226	sīdera	a	a	a	a	a	a	a	e	e	e	e
sidus:Acc.Sg	3	n	226	sīdus						e	e	e	e	e	e
sidus:Dat.Pl	3	n	226	sīderibus	ibus	i	iu	iu	iu	iu	iu	iu	iu	iu	iu
signum:Nom.Sg	2	n	441	signum	um	um	um	um	um	um	um	um	um	um	um
signum:Abl.Pl	2	n	441	signīs	īs	ī	ieu	ieu	ieu	ieu	ieu	ieu	ieu	ieu	ieu
signum:Dat.Sg	2	n	441	signō	ō	ē	oe	ō	ō	ō	ō	ō	ō	ō	ō
signum:Acc.Pl	2	n	441	signa	a	a	a	a	a	a	a	e	e	e	e
signum:Gen.Sg	2	n	441	signī	ī	ue	ō	ō	ō	ō	ō	ō	ō	ō	ō
signum:Gen.Pl	2	n	441	signōrum	ōrum	ōrum	ieu	ieu	ieu	ieu	ieu	ieu	ieu	ieu	ieu
signum:Abl.Sg	2	n	441	signō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō
signum:Nom.Pl	2	n	441	signa	a	a	a	a	a	a	a	e	e	e	e
signum:Acc.Sg	2	n	441	signum	um	um	um	um	um	um	um	um	um	um	um
signum:Dat.Pl	2	n	441	signīs	īs	īs	ie	ieu	ieu	ieu	ieu	ieu	ieu	ieu	ieu
silentium:Nom.Sg	2	n	125	silentium	um	um	um	um	um	um	um	um	um	um	um
silentium:Abl.Pl	2	n	125	silentiīs	īs	ī	ieu	ieu	ieu	ieu	ieu	ieu	ieu	ieu	ieu
silentium:Dat.Sg	2	n	125	silentiō	ō	ē	oe	ō	ō	ō	ō	ō	ō	ō	ō
silentium:Acc.Pl	2	n	125	silentia	a	a	a	a	a	a	a	e	e	e	e
silentium:Gen.Sg	2	n	125	silentiī	ī	ue	ō	ō	ō	ō	ō	ō	ō	ō	ō
silentium:Gen.Pl	2	n	125	silentiōrum	ōrum	ōrum	ieu	ieu	ieu	ieu	ieu	ieu	ieu	ieu	ieu
silentium:Abl.Sg	2	n	125	silentiō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō
silentium:Nom.Pl	2	n	125	silentia	a	a	a	a	a	a	a	e	e	e	e
silentium:Acc.Sg	2	n	125	silentium	um	um	um	um	um	um	um	um	um	um	um
silentium:Dat.Pl	2	n	125	silentiīs	īs	īs	ie	ieu	ieu	ieu	ieu	ieu	ieu	ieu	ieu
silva:Nom.Sg	1	f	341	silva	a	a	a	a	a	a	a	a	a	a	a
silva:Abl.Pl	1	f	341	silvīs	īs	ī	ieu	ieu	ieu	ieu	ieu	ieu	ieu	ieu	ieu
silva:Dat.Sg	1	f	341	silvae	ae	ae	ae	ae	ae	ae	ao	ae	ae	ae	ae
silva:Acc.Pl	1	f	341	silvās	ās	aes	aes	aes	aes	aes	aes	aes	aes	aes	aes
silva:Gen.Sg	1	f	341	silvae	ae	ae	ae	ae	ae	ae	ae	ae	ae	ae	ae
silva:Gen.Pl	1	f	341	silvārum	ārum	aorum	ieu	ieu	ieu	ieu	ieu	ieu	ieu	ieu	ieu
silva:Abl.Sg	1	f	341	silvā	ā	ae	ae	ae	ae	ae	ae	ae	ae	ae	ae
silva:Nom.Pl	1	f	341	silvae	ae	aes	aes	aes	aes	aes	aes	aes	aes	aes	aes
silva:Acc.Sg	1	f	341	silvam	am	am	am	am	am	am	am	am	am	am	am
silva:Dat.Pl	1	f	341	silvīs	īs	ies	ae	aeu	ieu	ieu	ieu	ieu	ieu	ieu	ieu
simulacrum:Nom.Sg	2	n	66	simulācrum	um	um	um	um	um	um	um	um	um	um	um
simulacrum:Abl.Pl	2	n	66	simulācrīs	īs	ī	ieu	ieu	ieu	ieu	ieu	ieu	ieu	ieu	ieu
simulacrum:Dat.Sg	2	n	66	simulācrō	ō	ē	oe	ō	ō	ō	ō	ō	ō	ō	ō
simulacrum:Acc.Pl	2	n	66	simulācra	a	a	a	a	a	a	a	e	e	e	e
simulacrum:Gen.Sg	2	n	66	simulācrī	ī	ue	ō	ō	ō	ō	ō	ō	ō	ō	ō
simulacrum:Gen.Pl	2	n	66	simulācrōrum	ōrum	ōrum	ieu	ieu	ieu	ieu	ieu	ieu	ieu	ieu	ieu
simulacrum:Abl.Sg	2	n	66	simulācrō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō
simulacrum:Nom.Pl	2	n	66	simulācra	a	a	a	a	a	a	a	e	e	e	e
simulacrum:Acc.Sg	2	n	66	simulācrum	um	um	um	um	um	um	um	um	um	um	um
simulacrum:Dat.Pl	2	n	66	simulācrīs	īs	īs	ie	ieu	ieu	ieu	ieu	ieu	ieu	ieu	ieu
sinus:Nom.Sg	4	m	181	sinus	us	us	us	um	um	um	um	um	um	um	um
sinus:Abl.Pl	4	m	181	sinibus	ibus	ibus	ibu	iu	iu	iu	iu	iu	iu	iu	iu
sinus:Dat.Sg	4	m	181	sinuī	uī	ū	u	o	o	o	e	e	e	e	e
sinus:Acc.Pl	4	m	181	sinūs	ūs	oes	oes	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
sinus:Gen.Sg	4	m	181	sinūs	ūs	ūs	ūs	o	o	o	e	e	e	e	e
sinus:Gen.Pl	4	m	181	sinuum	uum	iu	iu	iu	iu	iu	iu	iu	iu	iu	iu
sinus:Abl.Sg	4	m	181	sinū	ū	ou	o	o	o	o	e	e	e	e	e
sinus:Nom.Pl	4	m	181	sinūs	ūs	ues	oes	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
sinus:Acc.Sg	4	m	181	sinum	um	um	um	um	um	um	um	um	um	um	um
sinus:Dat.Pl	4	m	181	sinibus	ibus	isu	iu	iu	iu	iu	iu	iu	iu	iu	iu
sitis:Nom.Sg	3	f	75	sitis	is					e	e	e	e	e	e
sitis:Abl.Pl	3	f	75			ibus	iu	iu	iu	iu	iu	iu	iu	iu	iu
sitis:Dat.Sg	3	f	75	sitī	ī	e	e	e	e	e	e	e	e	e	e
sitis:Acc.Pl	3	f	75			ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
sitis:Gen.Sg	3	f	75	sitis	is	i	i	e	e	e	e	e	e	e	e
sitis:Gen.Pl	3	f	75			iu	iu	iu	iu	iu	iu	iu	iu	iu	iu
