Word	Declension	Gender	TotFreq	Declined	0	1	2	3	4	5	6	7	8	9	10
locus:Nom.Pl	2	m	1516	locī	ī	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
locus:Acc.Sg	2	m	1516	locum	um	um	um	um	um	um	um	um	um	um	um
locus:Dat.Pl	2	m	1516	locīs	īs	ī	ī	ei	ei	ei	ei	ei	ei	ei	ei
luctus:Nom.Sg	4	m	126	luctus	us	us	us	us	u	u	u	u	u	u	u
luctus:Abl.Pl	4	m	126	luctibus	ibus	ibus	ibus	ibus	i	i	i	i	i	i	i
luctus:Dat.Sg	4	m	126	luctuī	uī	ui	ī	ī	i	i	i	i	i	i	i
luctus:Acc.Pl	4	m	126	luctūs	ūs	ues	ies	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
luctus:Gen.Sg	4	m	126	luctūs	ūs	uis	uis	is	is	is	is	i	i	i	i
luctus:Gen.Pl	4	m	126	luctuum	uum	us	is	is	is	is	is	is	i	i	i
luctus:Abl.Sg	4	m	126	luctū	ū	ū	ū	uo	ō	u	u	u	u	u	u
luctus:Nom.Pl	4	m	126	luctūs	ūs	uis	ies	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
luctus:Acc.Sg	4	m	126	luctum	um	um	um	um	um	um	um	um	um	um	um
luctus:Dat.Pl	4	m	126	luctibus	ibus	ibus	ibus	i	i	i	i	is	i	i	i
lucus:Nom.Sg	2	m	80	lūcus	us	us	us	u	u	u	u	u	u	u	u
lucus:Abl.Pl	2	m	80	lūcīs	īs	uis	uis	ī	ei	ei	ei	ei	ei	ei	ei
lucus:Dat.Sg	2	m	80	lūcō	ō	ei	ei	ei	ei	ei	ei	ei	ei	ei	ei
lucus:Acc.Pl	2	m	80	lūcōs	ōs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
lucus:Gen.Sg	2	m	80	lūcī	ī	ui	ī	ei	ei	ei	ei	ei	ei	ei	ei
lucus:Gen.Pl	2	m	80	lūcōrum	ōrum	ōrum	oerum	oerum	ei	ei	ei	ei	ei	ei	ei
lucus:Abl.Sg	2	m	80	lūcō	ō	ō	ō	ō	ō	ō	ō	oi	oi	oi	oi
lucus:Nom.Pl	2	m	80	lūcī	ī	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
lucus:Acc.Sg	2	m	80	lūcum	um	um	um	um	um	um	um	um	um	um	um
lucus:Dat.Pl	2	m	80	lūcīs	īs	ī	ī	ei	ei	ei	ei	ei	ei	ei	ei
ludus:Nom.Sg	2	m	100	lūdus	us	us	us	u	u	u	u	u	u	u	u
ludus:Abl.Pl	2	m	100	lūdīs	īs	uis	uis	ī	ei	ei	ei	ei	ei	ei	ei
ludus:Dat.Sg	2	m	100	lūdō	ō	ei	ei	ei	ei	ei	ei	ei	ei	ei	ei
ludus:Acc.Pl	2	m	100	lūdōs	ōs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
ludus:Gen.Sg	2	m	100	lūdī	ī	ui	ī	ei	ei	ei	ei	ei	ei	ei	ei
ludus:Gen.Pl	2	m	100	lūdōrum	ōrum	oerum	oerum	oerum	ei	ei	ei	ei	ei	ei	ei
ludus:Abl.Sg	2	m	100	lūdō	ō	ō	ō	ō	ō	ō	ō	oi	oi	oi	oi
ludus:Nom.Pl	2	m	100	lūdī	ī	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
ludus:Acc.Sg	2	m	100	lūdum	um	um	um	um	um	um	um	um	um	um	um
ludus:Dat.Pl	2	m	100	lūdīs	īs	ī	ī	ei	ei	ei	ei	ei	ei	ei	ei
lumen:Nom.Sg	3	n	201	lūmen											
lumen:Abl.Pl	3	n	201	lūminibus	ibus	ibus	ibus	ibus	i	i	i	i	i	i	i
lumen:Dat.Sg	3	n	201	lūminī	ī	i	i	i	i	i	i	i	i	i	i
lumen:Acc.Pl	3	n	201	lūmina	a	a	a	a	e	i	i	i	i	i	i
lumen:Gen.Sg	3	n	201	lūminis	is	is	is	is	is	is	is	i	i	i	i
lumen:Gen.Pl	3	n	201	lūminum	um	u	i	is	is	is	is	i	i	i	i
lumen:Abl.Sg	3	n	201	lūmine	e	e	e	e	e	e	e	e	e	e	i
lumen:Nom.Pl	3	n	201	lūmina	a	a	a	a	i	i	i	i	i	i	i
lumen:Acc.Sg	3	n	201	lūmen				em	em	em	em	em	em	em	em
lumen:Dat.Pl	3	n	201	lūminibus	ibus	ibus	ibus	ibus	i	i	i	i	i	i	i
luna:Nom.Sg	1	f	87	lūna	a	a	a	a	a	e	e	e	e	i	i
luna:Abl.Pl	1	f	87	lūnīs	īs	īs	īs	ī	ei	ei	ei	ei	ei	ei	ei
luna:Dat.Sg	1	f	87	lūnae	ae	ai	ai	ei	ei	ei	ei	ei	ei	ei	ei
luna:Acc.Pl	1	f	87	lūnās	ās	aes	aes	aes	ēs	ēs	ēs	ēs	ēs	ēs	ēs
luna:Gen.Sg	1	f	87	lūnae	ae	ei	ei	ei	ei	ei	ei	ei	ei	ei	ei
luna:Gen.Pl	1	f	87	lūnārum	ārum	ērum	oerum	oerum	ei	ei	ei	ei	ei	ei	ei
luna:Abl.Sg	1	f	87	lūnā	ā	ā	ae	ai	ei	ei	ei	ei	ei	ei	ei
luna:Nom.Pl	1	f	87	lūnae	ae	ae	ae	aes	ēs	ēs	ēs	ēs	ēs	ēs	ēs
luna:Acc.Sg	1	f	87	lūnam	am	am	am	am	em	em	em	em	em	em	em
luna:Dat.Pl	1	f	87	lūnīs	īs	ī	ei	ei	ei	ei	ei	ei	ei	ei	ei
lux:Nom.Sg	3	f	314	lūx											
lux:Abl.Pl	3	f	314	lūcibus	ibus	ibus	ibus	ibus	i	i	i	i	i	i	i
lux:Dat.Sg	3	f	314	lūcī	ī	ei	ī	ī	i	i	i	i	i	i	i
lux:Acc.Pl	3	f	314	lūcēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
lux:Gen.Sg	3	f	314	lūcis	is	is	is	is	is	is	is	i	i	i	i
lux:Gen.Pl	3	f	314	lūcum	um	us	is	is	is	is	is	is	i	i	i
lux:Abl.Sg	3	f	314	lūce	e	e	e	e	e	e	e	e	e	e	i
lux:Nom.Pl	3	f	314	lūcēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
lux:Acc.Sg	3	f	314	lūcem	em	em	em	em	em	em	em	em	em	em	em
lux:Dat.Pl	3	f	314	lūcibus	ibus	ibus	ibus	i	i	i	i	is	i	i	i
luxuria:Nom.Sg	1	f	129	luxuria	a	a	a	a	a	e	e	e	e	e	i
luxuria:Abl.Pl	1	f	129	luxuriīs	īs	īs	īs	ī	ei	ei	ei	ei	ei	ei	ei
luxuria:Dat.Sg	1	f	129	luxuriae	ae	ai	ai	ei	ei	ei	ei	ei	ei	ei	ei
luxuria:Acc.Pl	1	f	129	luxuriās	ās	aes	aes	aes	ēs	ēs	ēs	ēs	ēs	ēs	ēs
luxuria:Gen.Sg	1	f	129	luxuriae	ae	ei	ei	ei	ei	ei	ei	ei	ei	ei	ei
luxuria:Gen.Pl	1	f	129	luxuriārum	ārum	ērum	oerum	oerum	ei	ei	ei	ei	ei	ei	ei
luxuria:Abl.Sg	1	f	129	luxuriā	ā	ā	ae	ai	ei	ei	ei	ei	ei	ei	ei
luxuria:Nom.Pl	1	f	129	luxuriae	ae	ae	ae	aes	ēs	ēs	ēs	ēs	ēs	ēs	ēs
luxuria:Acc.Sg	1	f	129	luxuriam	am	am	am	am	em	em	em	em	em	em	em
luxuria:Dat.Pl	1	f	129	luxuriīs	īs	ī	ei	ei	ei	ei	ei	ei	ei	ei	ei
magister:Nom.Sg	2	m	67	magister		us	us	u	u	u	u	u	u	u	u
magister:Abl.Pl	2	m	67	magistrīs	īs	uis	uis	ī	ei	ei	ei	ei	ei	ei	ei
magister:Dat.Sg	2	m	67	magistrō	ō	ei	ei	ei	ei	ei	ei	ei	ei	ei	ei
magister:Acc.Pl	2	m	67	magistrōs	ōs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
magister:Gen.Sg	2	m	67	magistrī	ī	ui	ī	ei	ei	ei	ei	ei	ei	ei	ei
magister:Gen.Pl	2	m	67	magistrōrum	ōrum	ōrum	oerum	oerum	ei	ei	ei	ei	ei	ei	ei
magister:Abl.Sg	2	m	67	magistrō	ō	ō	ō	ō	ō	ō	ō	oi	oi	oi	oi
magister:Nom.Pl	2	m	67	magistrī	ī	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
magister:Acc.Sg	2	m	67	magistrum	um	um	um	um	um	um	um	um	um	um	um
magister:Dat.Pl	2	m	67	magistrīs	īs	ī	ī	ei	ei	ei	ei	ei	ei	ei	ei
malum:Nom.Sg	2	n	908	malum	um	u	u	u	u	u	u	u	u	u	u
malum:Abl.Pl	2	n	908	malīs	īs	uis	uis	ī	ei	ei	ei	ei	ei	ei	ei
malum:Dat.Sg	2	n	908	malō	ō	ei	ei	ei	ei	ei	ei	ei	ei	ei	ei
malum:Acc.Pl	2	n	908	mala	a	a	a	a	i	i	i	i	i	i	i
malum:Gen.Sg	2	n	908	malī	ī	ī	ī	ei	ei	ei	ei	ei	ei	ei	ei
malum:Gen.Pl	2	n	908	malōrum	ōrum	oerum	oerum	oerum	ei	ei	ei	ei	ei	ei	ei
malum:Abl.Sg	2	n	908	malō	ō	ō	ō	ō	ō	ō	ō	oi	oi	oi	oi
malum:Nom.Pl	2	n	908	mala	a	a	a	a	i	i	i	i	i	i	i
malum:Acc.Sg	2	n	908	malum	um	um	um	um	um	um	um	um	um	um	um
malum:Dat.Pl	2	n	908	malīs	īs	ī	ī	ei	ei	ei	ei	ei	ei	ei	ei
manus:Nom.Sg	4	f	1369	manus	us	us	us	us	u	u	u	u	u	u	u
manus:Abl.Pl	4	f	1369	manibus	ibus	ibus	ibus	i	i	i	i	i	i	i	i
manus:Dat.Sg	4	f	1369	manuī	uī	ī	ī	ī	e	i	i	i	i	i	i
manus:Acc.Pl	4	f	1369	manūs	ūs	ies	ies	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
manus:Gen.Sg	4	f	1369	manūs	ūs	uis	uis	is	is	is	is	i	i	i	i
manus:Gen.Pl	4	f	1369	manuum	uum	us	is	is	is	is	is	is	i	i	i
manus:Abl.Sg	4	f	1369	manū	ū	ū	ū	ō	ō	u	u	u	u	i	i
manus:Nom.Pl	4	f	1369	manūs	ūs	uis	ies	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
manus:Acc.Sg	4	f	1369	manum	um	um	um	um	um	um	um	um	um	um	um
manus:Dat.Pl	4	f	1369	manibus	ibus	ibus	ibus	i	i	i	i	is	i	i	i
mare:Nom.Sg	3	n	660	mare	e										
mare:Abl.Pl	3	n	660	maribus	ibus	ibus	ibus	ibus	i	i	i	i	i	i	i
mare:Dat.Sg	3	n	660	marī	ī	i	i	i	i	i	i	i	i	i	i
mare:Acc.Pl	3	n	660	maria	ia	a	a	a	e	i	i	i	i	i	i
mare:Gen.Sg	3	n	660	maris	is	is	is	is	is	is	is	is	is	is	is
mare:Gen.Pl	3	n	660	marium	ium	u	i	is	is	is	is	is	is	is	is
mare:Abl.Sg	3	n	660	marī	ī	e	e	e	e	e	e	e	e	e	e
mare:Nom.Pl	3	n	660	maria	ia	a	a	a	i	i	i	i	i	i	i
mare:Acc.Sg	3	n	660	mare	e			em	em	em	em	em	em	em	em
mare:Dat.Pl	3	n	660	maribus	ibus	ibus	ibus	ibus	i	i	i	i	i	i	i
maritus:Nom.Sg	2	m	146	marītus	us	us	us	u	u	u	u	u	u	u	u
maritus:Abl.Pl	2	m	146	marītīs	īs	uis	uis	ī	ei	ei	ei	ei	ei	ei	ei
maritus:Dat.Sg	2	m	146	marītō	ō	ei	ei	ei	ei	ei	ei	ei	ei	ei	ei
maritus:Acc.Pl	2	m	146	marītōs	ōs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
maritus:Gen.Sg	2	m	146	marītī	ī	ī	ī	ī	ei	ei	ei	ei	ei	ei	ei
maritus:Gen.Pl	2	m	146	marītōrum	ōrum	oerum	oerum	oerum	ei	ei	ei	ei	ei	ei	ei
maritus:Abl.Sg	2	m	146	marītō	ō	ō	ō	ō	ō	ō	ō	ou	oi	oi	oi
maritus:Nom.Pl	2	m	146	marītī	ī	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
maritus:Acc.Sg	2	m	146	marītum	um	um	um	um	um	um	um	um	um	um	um
maritus:Dat.Pl	2	m	146	marītīs	īs	ī	ī	ei	ei	ei	ei	ei	ei	ei	ei
mater:Nom.Sg	3	f	544	māter											
mater:Abl.Pl	3	f	544	mātribus	ibus	ibus	ibus	ibus	i	i	i	i	i	i	i
mater:Dat.Sg	3	f	544	mātrī	ī	e	i	i	i	i	i	i	i	i	i
mater:Acc.Pl	3	f	544	mātrēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
mater:Gen.Sg	3	f	544	mātris	is	is	is	is	is	is	is	is	i	i	i
mater:Gen.Pl	3	f	544	mātrum	um	us	is	is	is	is	is	is	i	i	i
mater:Abl.Sg	3	f	544	mātre	e	e	e	e	e	e	e	e	e	e	e
mater:Nom.Pl	3	f	544	mātrēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
mater:Acc.Sg	3	f	544	mātrem	em	em	em	em	em	em	em	em	em	em	em
mater:Dat.Pl	3	f	544	mātribus	ibus	ibus	ibus	ibus	i	i	i	is	i	i	i
medium:Nom.Sg	2	n	103	medium	um	u	u	u	u	u	u	u	u	u	u
medium:Abl.Pl	2	n	103	mediīs	īs	uis	uis	ī	ei	ei	ei	ei	ei	ei	ei
medium:Dat.Sg	2	n	103	mediō	ō	ei	ei	ei	ei	ei	ei	ei	ei	ei	ei
medium:Acc.Pl	2	n	103	media	a	a	a	a	i	i	i	i	i	i	i
medium:Gen.Sg	2	n	103	mediī	ī	ī	ī	ei	ei	ei	ei	ei	ei	ei	ei
medium:Gen.Pl	2	n	103	mediōrum	ōrum	oerum	oerum	oerum	ei	ei	ei	ei	ei	ei	ei
medium:Abl.Sg	2	n	103	mediō	ō	ō	ō	ō	ō	ō	ō	oi	oi	oi	oi
medium:Nom.Pl	2	n	103	media	a	a	a	a	i	i	i	i	i	i	i
medium:Acc.Sg	2	n	103	medium	um	um	um	um	um	um	um	um	um	um	um
medium:Dat.Pl	2	n	103	mediīs	īs	ī	ī	ei	ei	ei	ei	ei	ei	ei	ei
membrum:Nom.Sg	2	n	184	membrum	um	um	u	u	u	u	u	u	u	u	u
membrum:Abl.Pl	2	n	184	membrīs	īs	uis	uis	ī	ei	ei	ei	ei	ei	ei	ei
membrum:Dat.Sg	2	n	184	membrō	ō	ei	ei	ei	ei	ei	ei	ei	ei	ei	ei
membrum:Acc.Pl	2	n	184	membra	a	a	a	a	i	i	i	i	i	i	i
membrum:Gen.Sg	2	n	184	membrī	ī	ī	ī	ei	ei	ei	ei	ei	ei	ei	ei
membrum:Gen.Pl	2	n	184	membrōrum	ōrum	oerum	oerum	oerum	ei	ei	ei	ei	ei	ei	ei
membrum:Abl.Sg	2	n	184	membrō	ō	ō	ō	ō	ō	ō	ō	ō	oi	oi	oi
membrum:Nom.Pl	2	n	184	membra	a	a	a	a	i	i	i	i	i	i	i
membrum:Acc.Sg	2	n	184	membrum	um	um	um	um	um	um	um	um	um	um	um
membrum:Dat.Pl	2	n	184	membrīs	īs	ī	ī	ei	ei	ei	ei	ei	ei	ei	ei
mens:Nom.Sg	3	f	538	mēns											
mens:Abl.Pl	3	f	538	mentibus	ibus	ibus	ibus	ibus	i	i	i	i	i	i	i
mens:Dat.Sg	3	f	538	mentī	ī	e	i	i	i	i	i	i	i	i	i
mens:Acc.Pl	3	f	538	mentēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
mens:Gen.Sg	3	f	538	mentis	is	is	is	is	is	is	is	is	i	i	i
mens:Gen.Pl	3	f	538	mentium	ium	us	is	is	is	is	is	is	is	is	i
mens:Abl.Sg	3	f	538	mente	e	e	e	e	e	e	e	e	e	e	e
mens:Nom.Pl	3	f	538	mentēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
mens:Acc.Sg	3	f	538	mentem	em	em	em	em	em	em	em	em	em	em	em
mens:Dat.Pl	3	f	538	mentibus	ibus	ibus	ibus	ibus	i	i	i	is	i	i	i
mensa:Nom.Sg	1	f	117	mēnsa	a	a	a	a	a	e	e	e	e	e	e
mensa:Abl.Pl	1	f	117	mēnsīs	īs	īs	īs	ī	ei	ei	ei	ei	ei	ei	ei
mensa:Dat.Sg	1	f	117	mēnsae	ae	ai	ai	ei	ei	ei	ei	ei	ei	ei	ei
mensa:Acc.Pl	1	f	117	mēnsās	ās	aes	aes	aes	ēs	ēs	ēs	ēs	ēs	ēs	ēs
mensa:Gen.Sg	1	f	117	mēnsae	ae	ē	ei	ei	ei	ei	ei	ei	ei	ei	ei
mensa:Gen.Pl	1	f	117	mēnsārum	ārum	ērum	oerum	oerum	ei	ei	ei	ei	ei	ei	ei
mensa:Abl.Sg	1	f	117	mēnsā	ā	ā	ā	ai	ei	ei	ei	ei	ei	ei	ei
mensa:Nom.Pl	1	f	117	mēnsae	ae	ae	ae	aes	ēs	ēs	ēs	ēs	ēs	ēs	ēs
mensa:Acc.Sg	1	f	117	mēnsam	am	am	am	am	em	em	em	em	em	em	em
mensa:Dat.Pl	1	f	117	mēnsīs	īs	ī	ī	ei	ei	ei	ei	ei	ei	ei	ei
mensis:Nom.Sg	3	m	86	mēnsis	is										
mensis:Abl.Pl	3	m	86	mēnsibus	ibus	ibus	ibus	ibus	i	i	i	i	i	i	i
mensis:Dat.Sg	3	m	86	mēnsī	ī	i	i	i	i	i	i	i	i	i	i
mensis:Acc.Pl	3	m	86	mēnsēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
mensis:Gen.Sg	3	m	86	mēnsis	is	is	is	is	is	is	is	is	is	is	i
mensis:Gen.Pl	3	m	86	mēnsium	ium	us	is	is	is	is	is	is	is	is	i
mensis:Abl.Sg	3	m	86	mēnse	e	e	e	e	e	e	e	e	e	e	e
mensis:Nom.Pl	3	m	86	mēnsēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
mensis:Acc.Sg	3	m	86	mēnsem	em	em	em	em	em	em	em	em	em	em	em
mensis:Dat.Pl	3	m	86	mēnsibus	ibus	ibus	ibus	ibus	i	i	i	is	is	i	i
merces:Nom.Sg	3	f	80	mercēs											
merces:Abl.Pl	3	f	80	mercēdibus	ibus	ibus	ibus	ibus	i	i	i	i	i	i	i
merces:Dat.Sg	3	f	80	mercēdī	ī	ei	i	i	i	i	i	i	i	i	i
merces:Acc.Pl	3	f	80	mercēdēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
merces:Gen.Sg	3	f	80	mercēdis	is	is	is	is	is	is	is	is	is	i	i
merces:Gen.Pl	3	f	80	mercēdum	um	is	is	is	is	is	is	is	is	is	i
merces:Abl.Sg	3	f	80	mercēde	e	e	e	e	e	e	e	e	e	e	e
merces:Nom.Pl	3	f	80	mercēdēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
merces:Acc.Sg	3	f	80	mercēdem	em	em	em	em	em	em	em	em	em	em	em
merces:Dat.Pl	3	f	80	mercēdibus	ibus	ibus	ibus	ibus	i	i	i	is	i	i	i
meritum:Nom.Sg	2	n	91	meritum	um	u	u	u	u	u	u	u	u	u	u
meritum:Abl.Pl	2	n	91	meritīs	īs	uis	uis	ī	ei	ei	ei	ei	ei	ei	ei
meritum:Dat.Sg	2	n	91	meritō	ō	ei	ei	ei	ei	ei	ei	ei	ei	ei	ei
meritum:Acc.Pl	2	n	91	merita	a	a	a	a	i	i	i	i	i	i	i
meritum:Gen.Sg	2	n	91	meritī	ī	ī	ī	ei	ei	ei	ei	ei	ei	ei	ei
meritum:Gen.Pl	2	n	91	meritōrum	ōrum	oerum	oerum	oerum	ei	ei	ei	ei	ei	ei	ei
meritum:Abl.Sg	2	n	91	meritō	ō	ō	ō	ō	ō	ō	ō	oe	oi	oi	oi
meritum:Nom.Pl	2	n	91	merita	a	a	a	a	i	i	i	i	i	i	i
meritum:Acc.Sg	2	n	91	meritum	um	um	um	um	um	um	um	um	um	um	um
meritum:Dat.Pl	2	n	91	meritīs	īs	ī	ī	ei	ei	ei	ei	ei	ei	ei	ei
merum:Nom.Sg	2	n	71	merum	um	u	u	u	u	u	u	u	u	u	u
merum:Abl.Pl	2	n	71	merīs	īs	uis	uis	ī	ei	ei	ei	ei	ei	ei	ei
merum:Dat.Sg	2	n	71	merō	ō	ei	ei	ei	ei	ei	ei	ei	ei	ei	ei
merum:Acc.Pl	2	n	71	mera	a	a	a	a	i	i	i	i	i	i	i
merum:Gen.Sg	2	n	71	merī	ī	ī	ī	ei	ei	ei	ei	ei	ei	ei	ei
merum:Gen.Pl	2	n	71	merōrum	ōrum	oerum	oerum	oerum	ei	ei	ei	ei	ei	ei	ei
merum:Abl.Sg	2	n	71	merō	ō	ō	ō	ō	ō	ō	ō	oi	oi	oi	oi
merum:Nom.Pl	2	n	71	mera	a	a	a	a	i	i	i	i	i	i	i
merum:Acc.Sg	2	n	71	merum	um	um	um	um	um	um	um	um	um	um	um
merum:Dat.Pl	2	n	71	merīs	īs	ī	ī	ei	ei	ei	ei	ei	ei	ei	ei
metus:Nom.Sg	4	m	548	metus	us	us	us	us	us	u	u	u	u	u	u
metus:Abl.Pl	4	m	548	metibus	ibus	ibus	ibus	ibus	i	i	i	i	i	i	i
metus:Dat.Sg	4	m	548	metuī	uī	ui	ī	ī	i	i	i	i	i	i	i
metus:Acc.Pl	4	m	548	metūs	ūs	ies	ies	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
metus:Gen.Sg	4	m	548	metūs	ūs	uis	uis	is	is	is	is	i	i	i	i
metus:Gen.Pl	4	m	548	metuum	uum	us	is	is	is	is	is	is	is	i	i
metus:Abl.Sg	4	m	548	metū	ū	ū	ū	uo	ō	u	u	u	u	u	u
metus:Nom.Pl	4	m	548	metūs	ūs	uis	ies	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
metus:Acc.Sg	4	m	548	metum	um	um	um	um	um	um	um	um	um	um	um
metus:Dat.Pl	4	m	548	metibus	ibus	ibus	ibus	i	i	i	i	is	i	i	i
miles:Nom.Sg	3	m	842	mīles											
miles:Abl.Pl	3	m	842	mīlitibus	ibus	ibus	ibus	ibus	i	i	i	i	i	i	i
miles:Dat.Sg	3	m	842	mīlitī	ī	i	i	i	i	i	i	i	i	i	i
miles:Acc.Pl	3	m	842	mīlitēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
miles:Gen.Sg	3	m	842	mīlitis	is	is	is	is	is	is	is	is	is	is	i
miles:Gen.Pl	3	m	842	mīlitum	um	us	is	is	is	is	is	is	is	is	i
miles:Abl.Sg	3	m	842	mīlite	e	e	e	e	e	e	e	e	e	e	e
miles:Nom.Pl	3	m	842	mīlitēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
miles:Acc.Sg	3	m	842	mīlitem	em	em	em	em	em	em	em	em	em	em	em
miles:Dat.Pl	3	m	842	mīlitibus	ibus	ibus	ibus	ibus	i	i	i	is	is	i	i
militia:Nom.Sg	1	f	117	mīlitia	a	a	a	a	a	e	e	e	e	e	i
militia:Abl.Pl	1	f	117	mīlitiīs	īs	īs	īs	ī	ei	ei	ei	ei	ei	ei	ei
militia:Dat.Sg	1	f	117	mīlitiae	ae	ai	ai	ei	ei	ei	ei	ei	ei	ei	ei
militia:Acc.Pl	1	f	117	mīlitiās	ās	aes	aes	aes	ēs	ēs	ēs	ēs	ēs	ēs	ēs
militia:Gen.Sg	1	f	117	mīlitiae	ae	ei	ei	ei	ei	ei	ei	ei	ei	ei	ei
militia:Gen.Pl	1	f	117	mīlitiārum	ārum	ērum	oerum	oerum	ei	ei	ei	ei	ei	ei	ei
militia:Abl.Sg	1	f	117	mīlitiā	ā	ā	ā	ai	ei	ei	ei	ei	ei	ei	ei
militia:Nom.Pl	1	f	117	mīlitiae	ae	ae	ae	aes	ēs	ēs	ēs	ēs	ēs	ēs	ēs
militia:Acc.Sg	1	f	117	mīlitiam	am	am	am	am	em	em	em	em	em	em	em
militia:Dat.Pl	1	f	117	mīlitiīs	īs	ī	ī	ei	ei	ei	ei	ei	ei	ei	ei
minae:Nom.Sg	1	f	105			a	a	a	a	e	e	e	e	e	i
minae:Abl.Pl	1	f	105	minīs	īs	īs	īs	ī	ei	ei	ei	ei	ei	ei	ei
minae:Dat.Sg	1	f	105			ai	ai	ei	ei	ei	ei	ei	ei	ei	ei
minae:Acc.Pl	1	f	105	minās	ās	aes	aes	aes	ēs	ēs	ēs	ēs	ēs	ēs	ēs
minae:Gen.Sg	1	f	105			ē	ei	ei	ei	ei	ei	ei	ei	ei	ei
minae:Gen.Pl	1	f	105	minārum	ārum	ērum	oerum	oerum	ei	ei	ei	ei	ei	ei	ei
minae:Abl.Sg	1	f	105			ā	ā	ai	ei	ei	ei	ei	ei	ei	ei
minae:Nom.Pl	1	f	105	minae	ae	ae	ae	aes	ēs	ēs	ēs	ēs	ēs	ēs	ēs
minae:Acc.Sg	1	f	105			am	am	am	em	em	em	em	em	em	em
minae:Dat.Pl	1	f	105	minīs	īs	ī	ī	ei	ei	ei	ei	ei	ei	ei	ei
minister:Nom.Sg	2	m	84	minister		us	us	u	u	u	u	u	u	u	u
minister:Abl.Pl	2	m	84	ministrīs	īs	uis	uis	ī	ei	ei	ei	ei	ei	ei	ei
minister:Dat.Sg	2	m	84	ministrō	ō	ei	ei	ei	ei	ei	ei	ei	ei	ei	ei
minister:Acc.Pl	2	m	84	ministrōs	ōs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
minister:Gen.Sg	2	m	84	ministrī	ī	ui	ī	ei	ei	ei	ei	ei	ei	ei	ei
minister:Gen.Pl	2	m	84	ministrōrum	ōrum	oerum	oerum	oerum	ei	ei	ei	ei	ei	ei	ei
minister:Abl.Sg	2	m	84	ministrō	ō	ō	ō	ō	ō	ō	ō	oi	oi	oi	oi
minister:Nom.Pl	2	m	84	ministrī	ī	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
minister:Acc.Sg	2	m	84	ministrum	um	um	um	um	um	um	um	um	um	um	um
minister:Dat.Pl	2	m	84	ministrīs	īs	ī	ī	ei	ei	ei	ei	ei	ei	ei	ei
modus:Nom.Sg	2	m	634	modus	us	us	us	u	u	u	u	u	u	u	u
modus:Abl.Pl	2	m	634	modīs	īs	uis	uis	ī	ei	ei	ei	ei	ei	ei	ei
modus:Dat.Sg	2	m	634	modō	ō	ei	ei	ei	ei	ei	ei	ei	ei	ei	ei
modus:Acc.Pl	2	m	634	modōs	ōs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
modus:Gen.Sg	2	m	634	modī	ī	ī	ī	ei	ei	ei	ei	ei	ei	ei	ei
modus:Gen.Pl	2	m	634	modōrum	ōrum	oerum	oerum	oerum	ei	ei	ei	ei	ei	ei	ei
modus:Abl.Sg	2	m	634	modō	ō	ō	ō	ō	ō	ō	ō	ō	oi	oi	oi
